group,time,s_MP,change,type,length,sum_change,area,surge_area,group,time,change,type,p_MP,p_buyCap,p_askCap,p_totalBidVol,p_totalAskVol,length,sum_change,area
3771,1669976661919.0,13.22,0.0011384331495554512,surge,1,0.0011384331495554512,0.0011384331495554512,0.0011384331495554512,3772.0,1669977795442.0,-0.002120868202791626,precursor,13.2,4973480.23,178208089.89,733114.31,264248.37,5.0,-0.014363078312270516,-0.07181539156135258
3773,1669990686709.0,13.03,0.0008473350080049569,surge,2,0.009913814455490754,0.01982762891098151,0.01982762891098151,3774.0,1669996779457.0,-0.001818249725676302,precursor,13.14,4950330.25,177966701.02,730618.2,262776.37,1.0,-0.001818249725676302,-0.001818249725676302
3775,1669998986977.0,13.09,0.0038191259315491057,surge,2,0.17556525401491851,0.35113050802983703,0.35113050802983703,3776.0,1670002864003.0,-0.14693566650959253,precursor,13.2,4950068.48,177942654.2,730009.92,263028.59,6.0,-0.14572411878404012,-0.8743447127042407
3777,1670003044532.0,13.22,0.0006053154207595224,surge,1,0.0006053154207595224,0.0006053154207595224,0.0006053154207595224,3778.0,1670003074227.0,0.00022687172027997527,precursor,13.23,4956878.54,177955411.69,730330.19,263781.02,2.0,-0.00022658592998388017,-0.00045317185996776035
3779,1670003153276.0,13.23,0.0012857588824738198,surge,1,0.0012857588824738198,0.0012857588824738198,0.0012857588824738198,3780.0,1670003207523.0,0.0003024572512443036,precursor,13.25,4974475.08,177946187.24,731610.02,263033.31,12.0,-0.004309827533981414,-0.051717930407776974
3781,1670004355726.0,13.19,0.0006070380579742185,surge,1,0.0006070380579742185,0.0006070380579742185,0.0006070380579742185,3782.0,1670004549500.0,-0.0001514577159004604,precursor,13.19,4980466.62,177932779.61,732388.34,262592.76,3.0,0.000682679716038459,0.0020480391481153774
3783,1670004926623.0,13.21,0.0014396240296838502,surge,3,0.0032555683064818372,0.009766704919445512,0.009766704919445512,3784.0,1670005723901.0,0.0003776435045317328,precursor,13.25,5047516.92,177864081.04,737051.65,260648.97,2.0,-0.0007544319671663469,-0.0015088639343326937
3785,1670006437323.0,13.26,0.001587473027323294,surge,1,0.001587473027323294,0.001587473027323294,0.001587473027323294,3786.0,1670006646983.0,-0.0006771983306071205,precursor,13.24,5015469.78,177880374.82,734591.16,262906.53,3.0,-0.001809045791132635,-0.005427137373397905
3787,1670007674958.0,13.24,0.001662887377173039,surge,1,0.001662887377173039,0.001662887377173039,0.001662887377173039,3788.0,1670008109205.0,6.259997772595227e-07,precursor,13.25,5113980.82,177656117.98,742866.35,252850.06,2.0,0.0004535130194899373,0.0009070260389798746
3789,1670008940913.0,13.26,0.000980449073678824,surge,5,0.013367530681849971,0.06683765340924985,0.06683765340924985,3790.0,1670012162351.0,7.617721692498858e-05,precursor,13.45,5124399.1,177588760.3,741370.58,254076.99,3.0,-0.0037924822500028602,-0.01137744675000858
3791,1670014067591.0,13.38,0.0013451798466382892,surge,4,0.016816614469295534,0.06726645787718213,0.06726645787718213,3792.0,1670017140145.0,-0.0030111987077140025,precursor,13.55,5294300.22,177342805.0,753229.53,237681.99,2.0,-0.003452698771691698,-0.006905397543383396
3793,1670018805351.0,13.59,0.002432595761516221,surge,1,0.002432595761516221,0.002432595761516221,0.002432595761516221,3794.0,1670019630692.0,3.7818248276311196e-07,precursor,13.59,5297023.28,177475942.07,752575.96,255493.03,1.0,3.7818248276311196e-07,3.7818248276311196e-07
3795,1670020906408.0,13.62,0.0008827857058873678,surge,1,0.0008827857058873678,0.0008827857058873678,0.0008827857058873678,3796.0,1670022063874.0,-0.001541527172196,precursor,13.6,5327931.84,177568684.34,754961.14,262871.73,5.0,-0.001613322176794929,-0.008066610883974645
3797,1670026076598.0,13.58,0.003091593097737699,surge,2,0.006473413342690959,0.012946826685381918,0.012946826685381918,3798.0,1670028103609.0,0.0005130319076824486,precursor,13.71,5296507.92,177370877.32,753907.96,251521.81,5.0,-0.010928743973777421,-0.05464371986888711
3799,1670034830769.0,13.53,0.0011829955875311438,surge,1,0.0011829955875311438,0.0011829955875311438,0.0011829955875311438,3800.0,1670036374027.0,-0.00021895073564551782,precursor,13.54,5298646.89,177398625.35,755549.33,257475.85,4.0,-0.004802741658220843,-0.019210966632883374
3801,1670040967214.0,13.49,0.0014847259213242258,surge,1,0.0014847259213242258,0.0014847259213242258,0.0014847259213242258,3802.0,1670042493473.0,-0.0008882864996287099,precursor,13.49,5260613.17,177365352.2,752622.77,258624.71,2.0,-0.0010363245011816625,-0.002072649002363325
3803,1670044675836.0,13.5,0.0019282888644079454,surge,1,0.0019282888644079454,0.0019282888644079454,0.0019282888644079454,3804.0,1670045534762.0,-0.0005917158141151568,precursor,13.51,5276074.56,177314574.95,753642.6,257809.19,4.0,-0.013296401719983485,-0.05318560687993394
3805,1670051180543.0,13.38,0.0031512390192022675,surge,1,0.0031512390192022675,0.0031512390192022675,0.0031512390192022675,3806.0,1670054432015.0,-0.0005222744220651609,precursor,13.36,5288011.92,177194319.04,755891.7,258302.13,3.0,-0.0017905223277729252,-0.005371566983318776
3807,1670059176681.0,13.4,0.00868956829949743,surge,2,0.01040761205522951,0.02081522411045902,0.02081522411045902,3808.0,1670065550048.0,-0.0017727759985298962,precursor,13.44,5288944.55,177146808.13,754659.69,258512.06,1.0,-0.0017727759985298962,-0.0017727759985298962
3809,1670067758990.0,13.56,0.004384640916914151,surge,2,0.008453293796431982,0.016906587592863963,0.016906587592863963,3810.0,1670073973215.0,-0.0031604719526807214,precursor,13.56,5299187.31,176970707.31,753341.51,248594.57,1.0,-0.0031604719526807214,-0.0031604719526807214
3811,1670077088927.0,13.53,0.0012572856644776586,surge,7,0.02008612014779909,0.14060284103459364,0.14060284103459364,3812.0,1670099050822.0,-0.0037640833370454984,precursor,13.8,5132373.43,176815298.77,739454.99,239276.55,5.0,-0.023080053129345614,-0.11540026564672806
3813,1670110408692.0,13.43,0.06222287383433652,surge,1,0.06222287383433652,0.06222287383433652,0.06222287383433652,3814.0,1670112560612.0,-0.3156748082148681,precursor,13.54,5299776.75,176797559.14,754750.47,239087.6,10.0,-0.3167078005241116,-3.167078005241116
3815,1670112878484.0,13.53,0.0006652431371005462,surge,2,0.0014778691631863738,0.0029557383263727477,0.0029557383263727477,3816.0,1670112999817.0,-0.0009593007434499867,precursor,13.53,5270252.19,176782240.7,752470.82,238009.21,1.0,-0.0009593007434499867,-0.0009593007434499867
3817,1670113045277.0,13.54,0.0019206184407755567,surge,3,0.005385176764435539,0.016155530293306616,0.016155530293306616,3818.0,1670113318313.0,-0.0008083913212602933,precursor,13.62,3991895.15,176282319.87,656409.19,201576.46,4.0,-0.0036039737947454963,-0.014415895178981985
3819,1670113656125.0,13.56,0.0011799410029498913,surge,4,0.005742284514413276,0.022969138057653105,0.022969138057653105,3820.0,1670114271868.0,-0.0016116168669918275,precursor,13.62,3969776.47,176282011.46,654743.8,201690.56,4.0,-0.0035942660888389822,-0.014377064355355929
3821,1670115088004.0,13.59,0.0008831647631401207,surge,1,0.0008831647631401207,0.0008831647631401207,0.0008831647631401207,3822.0,1670115284105.0,-0.0001464098748830245,precursor,13.6,5283048.2,176791020.85,752867.74,238286.59,2.0,-0.0013229886741731533,-0.0026459773483463065
3823,1670115749142.0,13.59,0.0007364855551805106,surge,1,0.0007364855551805106,0.0007364855551805106,0.0007364855551805106,3824.0,1670116021628.0,0.0003679175864605977,precursor,13.59,5289287.71,176785241.95,753349.51,238035.21,2.0,0.0008093104791584871,0.0016186209583169743
3825,1670116532374.0,13.61,0.0019848619094956278,surge,4,0.012150196850333117,0.04860078740133247,0.04860078740133247,3826.0,1670118143759.0,-0.0033389636095998987,precursor,13.74,5323786.13,176802404.43,754260.94,238353.99,4.0,-0.0064731869176007815,-0.025892747670403126
3827,1670119860778.0,13.68,0.0008044143351364719,surge,2,0.0014617752657528184,0.002923550531505637,0.002923550531505637,3828.0,1670120915894.0,-0.0003644841059719406,precursor,13.71,5317885.52,176775116.36,754444.32,236677.46,6.0,-0.005703856385401496,-0.034223138312408974
3829,1670124294665.0,13.62,0.001909064992649745,surge,2,0.0033025657018516453,0.006605131403703291,0.006605131403703291,3830.0,1670125938792.0,-0.000803665067419701,precursor,13.65,5342546.54,176783765.66,756797.79,237552.29,1.0,-0.000803665067419701,-0.000803665067419701
3831,1670126655578.0,13.66,0.0009520591658219501,surge,1,0.0009520591658219501,0.0009520591658219501,0.0009520591658219501,3832.0,1670127609803.0,-0.0035840652810033456,precursor,13.63,5341025.37,176802921.1,758898.84,238867.07,1.0,-0.0035840652810033456,-0.0035840652810033456
3833,1670128133734.0,13.61,0.0009549100437910019,surge,1,0.0009549100437910019,0.0009549100437910019,0.0009549100437910019,3834.0,1670129029960.0,0.00022117943569184285,precursor,13.64,5342326.59,176807112.51,756895.93,239189.17,5.0,0.00022429578763016877,0.0011214789381508439
3835,1670133503869.0,13.65,0.0011738278300728934,surge,1,0.0011738278300728934,0.0011738278300728934,0.0011738278300728934,3836.0,1670133843586.0,0.00036662168241116124,precursor,13.67,5348297.16,176794118.8,757082.15,238176.0,2.0,-0.001024301111087045,-0.00204860222217409
3837,1670136465542.0,13.66,0.0021265838824355175,surge,4,0.008483155249709062,0.033932620998836246,0.033932620998836246,3838.0,1670141110640.0,-0.0007253730475358488,precursor,13.78,5349729.13,176784226.09,755712.47,237078.13,5.0,-0.008303202439202805,-0.04151601219601403
3839,1670148996903.0,13.65,0.0009538860866968202,surge,1,0.0009538860866968202,0.0009538860866968202,0.0009538860866968202,3840.0,1670150345777.0,0.000293040293040292,precursor,13.65,5334830.63,176794925.36,755937.64,238482.52,3.0,-0.003294288946916768,-0.009882866840750303
3841,1670154946506.0,13.6,0.0022063678736351177,surge,3,0.009163754520424606,0.027491263561273818,0.027491263561273818,3842.0,1670160846759.0,-0.0021097263874936267,precursor,13.75,5366074.88,176802643.85,757110.44,238593.72,3.0,-0.005756059062528351,-0.017268177187585054
3843,1670165764022.0,13.68,0.0030029692629891525,surge,1,0.0030029692629891525,0.0030029692629891525,0.0030029692629891525,3844.0,1670167245591.0,-0.0018242326510891304,precursor,13.67,5339538.49,176770596.12,755817.53,238804.98,1.0,-0.0018242326510891304,-0.0018242326510891304
3845,1670169341221.0,13.72,0.0020488172169950357,surge,1,0.0020488172169950357,0.0020488172169950357,0.0020488172169950357,3846.0,1670171314481.0,-0.0005829837407829608,precursor,13.71,5315469.8,176727588.21,753760.44,235548.63,3.0,-0.016049437728176453,-0.04814831318452936
3847,1670174718379.0,13.63,0.14938559565431114,surge,1,0.14938559565431114,0.14938559565431114,0.14938559565431114,3848.0,1670174748261.0,0.0001468428781204345,precursor,13.63,5316760.74,176741898.27,754983.71,237016.49,7.0,0.0001468428781204345,0.0010279001468430414
3849,1670174958920.0,13.64,0.0007336757153337814,surge,1,0.0007336757153337814,0.0007336757153337814,0.0007336757153337814,3850.0,1670174994262.0,0.0,precursor,13.64,5329782.55,176745051.69,755740.67,237162.17,11.0,-0.003009311205070375,-0.03310242325577412
3851,1670175789134.0,13.6,0.0007354023287018841,surge,1,0.0007354023287018841,0.0007354023287018841,0.0007354023287018841,3852.0,1670175923490.0,7.352941176470562e-05,precursor,13.61,5340086.56,176741198.77,756606.37,236974.06,4.0,0.0002204801832562664,0.0008819207330250656
3853,1670176368809.0,13.62,0.0011754443318757746,surge,1,0.0011754443318757746,0.0011754443318757746,0.0011754443318757746,3854.0,1670176643561.0,-0.00022010263561552667,precursor,13.62,5335023.44,176760884.75,755981.01,238332.97,1.0,-0.00022010263561552667,-0.00022010263561552667
3855,1670176837897.0,13.65,0.003229574413507308,surge,1,0.003229574413507308,0.003229574413507308,0.003229574413507308,3856.0,1670177117451.0,-7.267091537294101e-05,precursor,13.68,5311244.27,176728252.93,753256.15,235860.87,3.0,-0.0008033965203152248,-0.0024101895609456745
3857,1670178014997.0,13.66,0.001976895725065475,surge,2,0.0029277765754563423,0.005855553150912685,0.005855553150912685,3858.0,1670178771746.0,-0.0012409292306707399,precursor,13.69,5304557.06,176762667.71,752496.54,238186.62,5.0,-0.0024820121567559862,-0.01241006078377993
3859,1670180657461.0,13.71,0.004098600104777361,surge,1,0.004098600104777361,0.004098600104777361,0.004098600104777361,3860.0,1670181152878.0,-0.00043636301819166556,precursor,13.72,5153106.93,176745657.4,740895.67,236794.52,2.0,-0.00043588478466596305,-0.0008717695693319261
3861,1670182321850.0,13.71,0.0005836754034297842,surge,1,0.0005836754034297842,0.0005836754034297842,0.0005836754034297842,3862.0,1670182973390.0,-0.0010925511097202856,precursor,13.73,5180831.8,176734176.01,742870.15,236085.1,2.0,-0.0012375261054955455,-0.002475052210991091
3863,1670184325002.0,13.72,0.0010947316444040345,surge,4,0.003572335907941748,0.014289343631766992,0.014289343631766992,3864.0,1670186829787.0,-0.00043620522752987336,precursor,13.75,5156346.27,176728940.46,741006.87,235442.01,2.0,-0.0006543343452908301,-0.0013086686905816602
3865,1670188453456.0,13.77,0.0023283330431668413,surge,2,0.0039998419997197,0.0079996839994394,0.0079996839994394,3866.0,1670190178782.0,0.0003632647068977146,precursor,13.81,5187559.12,176706497.62,742735.84,233493.33,3.0,-0.0001429321540767692,-0.00042879646223030764
3867,1670192451008.0,13.78,0.0009421340816175849,surge,2,0.0015221074239268884,0.0030442148478537767,0.0030442148478537767,3868.0,1670194488488.0,-0.00028865087183996827,precursor,13.82,5153467.47,176762780.11,739919.93,237483.24,1.0,-0.00028865087183996827,-0.00028865087183996827
3869,1670195440364.0,13.8,0.0008691458214426962,surge,3,0.00982436009344053,0.02947308028032159,0.02947308028032159,3870.0,1670198981339.0,-0.003723548753714978,precursor,13.91,4006745.93,176238442.54,655815.02,200049.16,3.0,-0.0048703854266414996,-0.014611156279924499
3871,1670201970221.0,13.9,0.0010808996424006123,surge,1,0.0010808996424006123,0.0010808996424006123,0.0010808996424006123,3872.0,1670202966983.0,-0.000935148656550544,precursor,13.89,5182079.92,176709529.63,741578.66,233319.83,1.0,-0.000935148656550544,-0.000935148656550544
3873,1670204404793.0,13.91,0.0017290557311808064,surge,3,0.017963363093553588,0.05389008928066076,0.05389008928066076,3874.0,1670208974466.0,1.5015878769619738e-06,precursor,14.14,5268243.99,176710471.08,745658.37,231711.03,1.0,1.5015878769619738e-06,1.5015878769619738e-06
3875,1670210817677.0,14.14,0.0012048192095301502,surge,1,0.0012048192095301502,0.0012048192095301502,0.0012048192095301502,3876.0,1670211806895.0,0.00028288543140025935,precursor,14.14,4648982.66,176702366.5,700893.68,230946.93,3.0,-0.0010563801353611457,-0.003169140406083437
3877,1670216126734.0,14.11,0.0011324429901369616,surge,3,0.00910976120029664,0.027329283600889917,0.027329283600889917,3878.0,1670220313620.0,0.0004932926778874247,precursor,14.28,5288670.81,176612144.79,745481.69,224077.16,3.0,-0.0068731154095549194,-0.020619346228664757
3879,1670225182720.0,14.16,0.0007067622830027153,surge,3,0.006347327019767823,0.019041981059303468,0.019041981059303468,3880.0,1670230902593.0,-0.004346023121707154,precursor,14.22,5304855.91,176636503.82,747217.91,225037.97,3.0,-0.006174276105829368,-0.018522828317488103
3881,1670236968591.0,14.18,0.0006355438744229281,surge,1,0.0006355438744229281,0.0006355438744229281,0.0006355438744229281,3882.0,1670239221609.0,-0.0006332541018683635,precursor,14.19,5307953.16,176621107.1,747664.36,225058.04,5.0,-0.01858674871137271,-0.09293374355686355
3883,1670252513289.0,13.88,0.1064114991186238,surge,3,0.11780541336626169,0.35341624009878503,0.35341624009878503,3884.0,1670253485402.0,0.00029048656499632843,precursor,13.78,5264794.27,176562846.8,750876.15,223225.58,1.0,0.00029048656499632843,0.00029048656499632843
3885,1670253515371.0,13.78,0.0006531204644413035,surge,1,0.0006531204644413035,0.0006531204644413035,0.0006531204644413035,3886.0,1670253545541.0,-0.0006526468455402057,precursor,13.78,5239639.78,176589911.81,748913.27,225053.69,5.0,-0.0039938772815345195,-0.019969386407672596
3887,1670253718866.0,13.74,0.0006556581637961357,surge,1,0.0006556581637961357,0.0006556581637961357,0.0006556581637961357,3888.0,1670253771462.0,0.0005093555643773451,precursor,13.75,5290879.59,176580263.2,752808.61,224510.73,7.0,-0.0006529064382014838,-0.004570345067410386
3889,1670254328983.0,13.75,0.002184360260418461,surge,2,0.005673210802995543,0.011346421605991086,0.011346421605991086,3890.0,1670254691089.0,0.0005071413569678329,precursor,13.81,5372223.8,176592824.67,757976.11,225310.06,1.0,0.0005071413569678329,0.0005071413569678329
3891,1670254864517.0,13.82,0.0006513872893549211,surge,1,0.0006513872893549211,0.0006513872893549211,0.0006513872893549211,3892.0,1670254983424.0,0.0005062506997832505,precursor,13.83,5365400.59,176587256.8,757325.99,224793.35,7.0,-0.0020972054944477956,-0.014680438461134569
3893,1670256380033.0,13.82,0.0018123311705563027,surge,2,0.003259142931729042,0.006518285863458084,0.006518285863458084,3894.0,1670257119221.0,-0.002093967455232315,precursor,13.84,5396545.0,176602341.97,759257.09,225909.92,7.0,-0.007811215613323319,-0.05467850929326323
3895,1670260116477.0,13.77,0.00436893386506898,surge,3,0.007122612192622923,0.021367836577868768,0.021367836577868768,3896.0,1670262148220.0,-7.199318734657512e-05,precursor,13.83,5119998.98,176588077.69,738921.67,224792.92,3.0,-0.0036167985040197136,-0.01085039551205914
