,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,change.1,sum_change.1,Cluster
0,-0.00061780156,-1.7099723e-05,-0.00020964586,-0.0023843346,-0.0005333555,-0.0050095175,Cluster 0
1,-0.0023578622,-2.3522462e-06,-0.00081816246,-0.0003329882,0.00013456396,0.00013456396,Cluster 0
2,0.0047495705,-3.5561116e-05,0.0015732626,-0.0048352946,-0.00023347716,-0.003410602,Cluster 0
3,-0.0009866174,2.1604317e-06,-0.00039800812,6.168737e-05,-0.00050198566,8.8558954e-07,Cluster 0
4,0.0015305184,9.736243e-06,0.00033437402,0.0010941289,-0.0007679908,-0.013770361,Cluster 0
5,-0.0017047815,-2.7683524e-05,-0.0006250643,-0.0040448136,-0.00030335918,-0.0028983469,Cluster 0
6,0.0043195584,1.0136692e-05,0.0010946292,-0.00054888957,-0.00090378337,-0.023213835,Cluster 0
7,0.011301682,0.00017608498,0.0030046336,0.021624515,-0.0021431479,-0.006617952,Cluster 0
8,0.0061529097,4.541518e-06,0.00246305,0.001904774,-0.0063579297,-0.008602883,Cluster 0
9,-0.00087897194,-1.7552862e-05,-0.000493149,-0.0030283164,-0.0017954609,-0.0017954609,Cluster 0
10,-0.010818715,-1.908182e-05,-0.0035696947,-0.0015050246,-0.001859208,-0.010555884,Cluster 0
11,-0.012130057,6.6566274e-05,-0.0046068113,0.0076191123,-0.00020506448,-0.00020506448,Cluster 0
12,0.22811477,0.0020589218,0.068068184,0.3618574,-0.0018328087,-0.0018328087,Cluster 0
13,0.024574101,-1.414317e-05,0.009779598,0.0039797286,-0.0017246291,-0.0017246291,Cluster 0
14,0.00018536425,0.00023133671,0.0010847523,0.033173643,-0.0024058986,-0.02331175,Cluster 0
15,0.03717693,1.6139597e-06,0.012804961,-1.9982223e-05,-0.0026076382,-0.0026076382,Cluster 0
16,0.0030495827,5.8270736e-05,-0.0020847623,0.0010185605,-0.000797816,-0.00592949,Cluster 0
17,0.0009408611,2.8898807e-05,0.0006466893,0.004133993,-0.0005879722,-0.0050460286,Cluster 0
18,-0.007704847,-2.9323923e-05,-0.00306326,-0.0042616706,-0.006916549,-0.017880889,Cluster 0
19,0.52707416,0.0009449753,0.1344102,0.18965651,-0.5305858,-0.5305858,Cluster 0
20,0.000804252,2.4384952e-05,0.000314455,0.0041529536,-0.0015690622,-0.0014983398,Cluster 0
21,-0.003348098,2.1572898e-05,-0.0012517438,0.0036600765,-0.0012201928,-0.0013596747,Cluster 0
22,-0.006737834,1.4214164e-05,-0.0025352328,0.0024201297,-0.0022673488,-0.002756016,Cluster 0
23,0.0020574438,1.50845835e-05,0.0006177394,0.0025455407,0.00017443475,0.00017443475,Cluster 0
24,0.009731598,5.47035e-05,0.0035295906,0.00916733,-3.473398e-05,-3.473398e-05,Cluster 0
25,0.07623059,7.703566e-06,0.027323104,0.00127298,0.00048499228,-0.0037018282,Cluster 0
26,6.889122e-05,4.6686728e-05,-0.00028127074,0.005835534,-0.0028414847,-0.008992088,Cluster 0
27,-0.005588858,1.6428544e-06,-0.0024616644,-0.00076806004,0.00013928766,0.00013928766,Cluster 0
28,0.0059104967,0.00012249312,0.0013672486,0.0061131003,3.519275e-05,3.519275e-05,Cluster 0
29,0.0020039156,-2.8785915e-05,0.001069791,-0.0021585485,-0.0038171797,-0.0052666147,Cluster 0
30,0.0010752154,1.5438422e-05,-7.0553775e-05,0.00016124609,-2.9776687e-05,-0.0019880417,Cluster 0
31,0.0032769477,4.4512573e-05,0.0010147977,0.0050411397,0.00017310791,-0.008686132,Cluster 0
32,0.0016158611,-3.808466e-05,0.0009281107,-0.004458724,-0.0024291286,-0.0047597853,Cluster 0
33,-0.0023030082,-6.6160814e-05,-0.0013982764,-0.010719343,-0.0031814128,-0.0050342656,Cluster 0
34,0.0022469438,0.00011864509,0.00069192314,0.015445537,-6.838609e-05,-6.838609e-05,Cluster 0
35,-0.05431111,8.321663e-05,-0.020930648,0.012166397,-0.005109317,-0.005109317,Cluster 0
36,0.015346431,0.00029093478,0.0052506523,0.03929744,-0.0049633845,-0.01312256,Cluster 0
37,-0.011919868,1.8656057e-05,-0.003993535,0.005205121,-0.0025615906,-0.015322309,Cluster 0
38,0.0035971769,8.714349e-06,0.0006394483,0.00022570211,-0.0018849557,-0.0057564927,Cluster 0
39,-0.012900946,-7.983171e-05,-0.0046612476,-0.008150674,-0.0059120264,-0.04313939,Cluster 0
40,0.010604923,5.927513e-06,0.0035429583,0.0007978016,-0.00034294729,-0.00013699767,Cluster 0
41,-0.007581314,4.997242e-06,-0.002520708,0.0005632011,-0.00058248517,-0.00058248517,Cluster 0
42,-0.0051801275,1.776934e-05,-0.0017487361,0.0023486118,0.00051406247,-0.0018487117,Cluster 0
43,-0.0024422945,4.274538e-05,-0.00080573175,0.0059929336,-0.00013695043,-0.00013695043,Cluster 0
44,0.011815911,4.313296e-05,0.0037479573,0.0058128317,1.4106128e-07,-0.0006169548,Cluster 0
45,0.00014951953,-2.4187726e-05,3.781836e-05,-0.0033121286,-0.00078868115,-0.0072446675,Cluster 0
46,-0.0048899297,5.0770697e-05,-0.0016527119,0.006742098,-0.0025018556,-0.0046322397,Cluster 0
47,0.010958113,7.599714e-05,0.003413141,0.010545187,0.0002733988,-0.0065343697,Cluster 0
48,-0.009603644,5.907765e-05,-0.0026541334,0.008896494,-0.0022218868,-0.0022218868,Cluster 0
49,-0.0035860222,8.143188e-06,-0.00095606764,0.0014940918,-0.0007525689,-0.0007525689,Cluster 0
50,0.114374846,0.0011543725,0.03537652,0.18168947,-0.0019085314,-0.008201465,Cluster 0
51,0.024426797,-9.2364986e-05,0.008277929,-0.012346743,-0.0005419526,-0.0005419526,Cluster 0
52,-0.0020676872,-0.0001375962,-0.0008421695,-0.014811347,-0.0009825206,-0.0009825206,Cluster 0
53,0.018884476,1.985093e-05,0.00606482,0.003780947,-0.0002702542,-0.0005747281,Cluster 0
54,0.11785181,0.0011293126,0.035279647,0.1766842,-0.00079055526,-0.005000834,Cluster 0
55,0.00975319,0.00024240687,0.002919473,0.028963784,-0.0013840041,-0.028282309,Cluster 0
56,0.013806157,0.00016231585,0.0038415068,0.020697039,0.00048911176,-0.024042107,Cluster 0
57,-0.004774111,0.00012720306,-0.0016400539,0.016799409,-0.0023285646,-0.30167297,Cluster 0
58,-0.0042047305,7.714842e-05,-0.001407396,0.010752599,0.0002483401,0.0002483401,Cluster 0
59,0.0029350254,5.7070272e-05,0.0008579899,0.0075249085,-0.00017697862,-0.00017697862,Cluster 0
60,-0.0065216734,5.3712425e-05,-0.0020691047,0.0073952484,-0.00045992658,-0.001769899,Cluster 0
61,-0.0033253934,4.468488e-05,-0.0010831009,0.00597825,-0.00031717058,-0.00031717058,Cluster 0
62,0.0041246857,-5.7279092e-05,0.0010698957,-0.002969917,-0.0010210648,-0.0017253148,Cluster 0
63,-0.0011661472,2.9486782e-05,-0.00040619329,0.0040644323,-0.00038734835,-0.0040905424,Cluster 0
64,0.014558157,9.683457e-05,0.0042615836,0.0127689345,-0.0015152018,-0.0015152018,Cluster 0
65,-0.0048185796,2.649998e-05,-0.0015981671,0.003471643,-0.0017991287,-0.006713328,Cluster 0
66,-0.005309829,-3.5433608e-05,-0.0017524859,-0.005069522,0.00010659582,-0.0048200907,Cluster 0
67,0.011399978,0.00011690858,0.003431771,0.014096106,-0.0015708396,-0.0018126508,Cluster 0
68,0.0047446154,-1.35467435e-05,0.0008329041,-0.0030149003,-0.000613316,-0.010602904,Cluster 0
69,0.006706682,-6.984297e-06,0.002140824,-0.0008823728,-0.006074827,-0.048869304,Cluster 0
70,-0.017462313,-1.9705565e-05,-0.005180934,-0.0014078184,-0.0016135332,-0.0020708577,Cluster 0
71,-0.014276781,3.271559e-07,-0.0038583619,0.0015813912,-0.005322507,-0.005322507,Cluster 0
72,0.006604898,6.149965e-05,0.0011475978,0.007960188,-0.2906732,-0.2906732,Cluster 0
73,-0.009165186,-4.0502393e-05,-0.003008048,-0.005675314,0.000470202,0.0004711554,Cluster 0
74,-0.002447138,-8.385537e-06,-0.0008013634,-0.0013141776,-0.00054168585,-0.00064983225,Cluster 0
75,-0.011120141,-5.366268e-06,-0.0040290123,-0.0008038313,2.4661645e-07,2.4661645e-07,Cluster 0
76,-0.010509922,3.4512843e-05,-0.003815147,0.0063193957,-0.0017634705,-0.0017634705,Cluster 0
77,0.01560944,1.6731605e-05,0.0045436174,0.0008971628,-0.00075161934,-0.005716736,Cluster 0
78,0.010323736,-6.577896e-05,0.002166437,-0.011487953,-0.00028209624,-0.00028209624,Cluster 0
79,0.081546605,-2.661727e-06,0.023438748,-0.0006618424,-0.0019322393,-0.003041959,Cluster 0
80,-0.012233008,-3.3048524e-05,-0.0040657483,-0.0045152903,-0.0022218276,-0.0022218276,Cluster 0
81,-0.0011651029,6.661178e-05,-0.00019583873,0.007990849,-0.0011487162,-0.0011487162,Cluster 0
82,-0.005792993,-2.261476e-05,-0.0019807816,-0.0029496083,-0.0014358263,-0.0025152217,Cluster 0
83,-0.012401352,5.9362403e-05,-0.0043718806,0.007556411,-0.0028822243,-0.0028822243,Cluster 0
84,0.0060232873,-4.519773e-05,0.0016967511,-0.007348238,-0.0016401197,-0.0016401197,Cluster 0
85,0.2570449,0.00075070036,0.07558598,0.122149,3.7365244e-05,-0.014327293,Cluster 0
86,-0.0040041204,4.0760515e-05,-0.0012686093,0.006276601,-0.002053561,-0.002053561,Cluster 0
87,0.027129598,0.00013509113,0.009427603,0.02068721,-0.0035674244,-0.0035674244,Cluster 0
88,-0.0006156842,-0.000101676065,-0.00020524839,-0.014215511,-0.0004668726,-0.01786299,Cluster 0
89,0.010013736,-2.9975117e-05,0.00092050445,-0.006488894,-0.00097373436,-0.00097373436,Cluster 0
90,0.07437972,-9.6286545e-05,0.024352642,-0.01570922,-0.0028071469,-0.018018257,Cluster 0
91,0.0043723737,0.00016953926,0.0017636601,0.002376337,-0.003376605,-0.009942953,Cluster 0
92,0.005189981,2.30845e-05,0.00094716746,0.0023984292,-0.003997513,-0.33283317,Cluster 0
93,-0.002244405,2.0413005e-05,-0.00073891704,0.0030584815,-0.0012242262,-0.004183071,Cluster 0
94,0.012498227,-9.610376e-05,0.0039386638,-0.014057946,-0.001263343,-0.0022005045,Cluster 0
95,-0.00051658315,-1.262042e-07,-0.00030928382,-0.0003001002,0.00021851601,-0.003686794,Cluster 0
96,0.01054936,2.0064226e-05,0.0031311607,0.0028055455,-0.0019907474,-0.0031132896,Cluster 0
97,-0.0024345852,4.7611607e-05,-0.0004258206,0.0073682284,-0.0042305957,-0.0042305957,Cluster 0
98,-0.048763927,1.954527e-05,-0.016000781,0.0018720354,-0.0027882394,-0.0027882394,Cluster 0
99,-0.00439956,2.5192905e-06,-0.001577053,-0.0001617076,-0.002430944,-0.002430944,Cluster 0
100,0.0075654956,-5.3372154e-05,0.0020423152,-0.008609211,-0.0029039048,-0.0029039048,Cluster 0
101,-0.0062673963,6.533306e-05,-0.0020449106,0.009286388,-0.004532207,-0.004532207,Cluster 0
102,-0.007049421,7.28455e-09,-0.0026566004,-0.005811327,-0.00075653056,-0.015271961,Cluster 0
103,-0.0071130306,0.00015840094,-0.0021608383,0.025713159,-0.001420751,-0.005037905,Cluster 0
104,0.13932498,7.3689184e-06,0.053671636,0.0037900493,-0.010624006,-0.010624006,Cluster 0
105,-0.002249197,4.194387e-05,-0.0012670967,0.006282783,-3.625402e-05,-3.625402e-05,Cluster 0
106,-0.12176073,-2.880558e-06,-0.046501014,5.913422e-06,-0.0037090017,-0.013839888,Cluster 0
107,-0.0043668766,7.020074e-06,-0.0015434783,0.0008884063,-0.0001099967,-0.0029703653,Cluster 0
108,0.01154413,0.000126475,0.0030452772,0.017015733,9.1657974e-05,-0.003256896,Cluster 0
109,-0.037367404,-0.00012457916,-0.013760249,-0.018108299,3.800957e-05,3.800957e-05,Cluster 0
110,0.0059528626,4.0248524e-05,0.0018713009,0.0059424755,-0.010213063,-0.027726708,Cluster 0
111,0.011082529,4.7039688e-05,0.0035642989,0.006649528,-0.0054547978,-0.00811995,Cluster 0
112,-0.011735033,1.0828014e-05,-0.0035039447,0.0026075938,-0.0066689397,-0.04281718,Cluster 0
113,-0.0024312579,-1.2123564e-05,-0.0021128443,-0.0015552159,-0.42847523,-0.42847523,Cluster 0
114,-0.005525239,3.9623377e-05,-0.002010196,0.006265187,-0.0018580287,-0.0026546873,Cluster 0
115,4.5824236e-05,-1.6746279e-05,2.2476002e-05,-0.0027140153,0.0004564469,0.0004564469,Cluster 0
116,-0.0061267246,1.8932518e-06,-0.00220156,0.0002692573,-0.000643796,-0.003526394,Cluster 0
117,0.013776467,-1.4274161e-05,0.0048486753,-0.0024508822,-0.00056910125,-0.0001888447,Cluster 0
118,-0.011842216,-0.00010349412,-0.0037992569,-0.016995613,-0.0003373777,-0.00030727682,Cluster 0
119,-0.002593385,-2.694574e-05,-0.00077225995,-0.0040391646,-0.000112822505,-0.000112822505,Cluster 0
120,0.0017465384,-2.7346792e-05,0.0008800431,-0.0041457983,-0.0013159029,-0.017959578,Cluster 0
121,-0.0033424522,1.14260765e-05,-0.0012575631,0.0018832741,-0.0020998495,-0.0020998495,Cluster 0
122,0.0024362705,-8.881875e-06,0.0008471975,-0.0011054589,0.0004948033,-0.026199514,Cluster 0
123,-0.0037235182,-4.2168813e-06,-0.0011589233,-0.0004349173,-0.004518855,-0.004518855,Cluster 0
124,0.003603656,-2.5461084e-05,0.0010665,-0.004385652,-0.001091101,-0.008077044,Cluster 0
125,0.58381313,0.0006473497,0.16428217,0.111497276,-0.00011508539,-0.00011508539,Cluster 0
126,0.00056420546,2.042021e-05,0.00024560018,0.003887812,-0.0034109757,-0.0034843124,Cluster 0
127,0.0039418857,-2.3686758e-05,0.0012961813,-0.0035648043,-0.00050272205,-0.0031729126,Cluster 0
128,0.012079112,8.025329e-06,0.0045884326,0.0012362082,-0.0030846512,-0.00787554,Cluster 0
129,-0.0026611232,-1.8281175e-05,3.636889e-05,-0.0021230008,-0.0034791452,-0.0034791452,Cluster 0
130,-0.008316734,0.00011827627,-0.0021603191,0.01977742,4.4945016e-05,4.4945016e-05,Cluster 0
131,-0.005057219,-7.257823e-05,-0.0032839198,-0.011795793,-0.0005680721,-0.024994338,Cluster 0
132,0.0063458467,1.2781089e-05,0.0020115965,0.0018493497,3.987855e-05,-0.0008234819,Cluster 0
133,0.010446894,-1.8707988e-05,0.0034999494,-0.002767633,-0.00023544798,-0.003533963,Cluster 0
134,-0.004880016,3.9708164e-05,-0.0019208251,0.006152208,-0.0014127193,-0.0023163129,Cluster 0
135,-0.00018715546,-2.8957904e-06,-0.00016519707,-0.00059845974,-3.899927e-05,-0.0022404129,Cluster 0
136,0.0031344793,-3.9758408e-05,0.0008666256,-0.0065086694,-0.0009827045,-0.0074082054,Cluster 0
137,-0.23021626,-0.00064140867,-0.07673369,-0.10033852,-0.00023668545,-0.00023668545,Cluster 0
138,0.28564563,0.00065012975,0.08001736,0.11256305,-0.0026451012,-0.009223674,Cluster 0
139,-0.0005070805,2.0040838e-05,-0.00010713517,0.0031977063,-0.0025186182,-0.0039373823,Cluster 0
140,0.0014598168,0.00011918701,0.0007295513,0.019723171,-0.0031469308,-0.0031469308,Cluster 0
141,-0.008434801,-1.8961604e-05,-0.0033726045,-0.0028093401,0.00047354403,0.00047354403,Cluster 0
142,-0.0035216017,-6.3408625e-05,-0.0011760701,-0.009849775,-0.0036629238,-0.08688982,Cluster 0
143,-0.006489765,1.835147e-05,-0.00059924874,0.0055118995,-0.0065131807,-0.008360785,Cluster 0
144,0.023029149,-4.2300584e-05,0.009996849,-0.01021498,-0.00197081,-0.0029587408,Cluster 0
145,0.0033320114,-1.4844475e-05,0.0010487454,-0.0023535737,4.3844902e-05,-0.044261523,Cluster 0
146,0.0019647684,5.012992e-05,0.002037155,0.009562939,-0.0032687662,-0.0040583154,Cluster 0
147,0.00925394,1.1239185e-05,0.0035423888,0.0020174207,-0.0016961717,-0.008457316,Cluster 0
148,0.00527551,-2.9788232e-06,0.00019128069,-0.0026148697,-0.0301084,-0.0301084,Cluster 0
149,-0.0019853227,-1.1339731e-06,-0.00057739957,-0.00021183309,-0.00039519765,-0.00039519765,Cluster 0
150,-0.0013066358,5.6265795e-05,-0.0004488123,0.010143908,-0.0014490441,-0.003429174,Cluster 0
151,-0.0021893485,3.2641954e-05,-0.0008396625,0.0058949073,0.00035238403,-0.008959986,Cluster 0
152,0.00065027195,5.7650104e-06,0.00027042735,0.0013979101,-0.0027418074,-0.00247522,Cluster 0
153,-0.0016260025,-1.806586e-05,-0.0014303466,-0.0033595338,8.932045e-05,8.932045e-05,Cluster 0
154,-0.008131716,7.5123935e-05,-0.0027441056,0.014125283,-0.002717003,-0.009461286,Cluster 0
155,-0.004084431,2.1492626e-05,-0.0017150749,0.003957851,-0.00079372217,-0.0016755478,Cluster 0
156,0.015610939,0.00010420607,0.005724878,0.018796915,-0.0032224082,-0.025623437,Cluster 0
157,-0.0038555854,2.1107046e-05,-0.002209091,0.00361807,-0.0017094536,-0.0017094536,Cluster 0
158,0.010369245,-3.932517e-05,0.002396029,-0.004301204,0.00043975993,-0.010301177,Cluster 0
159,-0.084781915,2.854025e-05,-0.035514925,0.0041299104,-0.00025440083,-0.013645918,Cluster 0
160,0.0034096777,-3.487233e-05,0.0015181549,-0.0069029666,-0.0048165102,-0.0048165102,Cluster 0
161,0.36868668,-9.8588556e-05,0.12523645,-0.009757086,-0.002227033,-0.002227033,Cluster 0
162,-0.018907366,6.516186e-06,-0.0065492787,0.0037760073,-0.0043680356,-0.0043680356,Cluster 0
163,0.0009482137,-5.5706478e-05,0.001066355,-0.008753855,-0.005725792,-0.005725792,Cluster 0
164,0.0041562514,8.560231e-06,-2.41668e-05,0.00011735483,-0.0013483067,-0.0013483067,Cluster 0
165,-0.20598519,-1.836946e-06,-0.08598851,-0.0018932113,-0.0044941506,-0.0044941506,Cluster 0
166,-0.0036147796,-3.0595744e-05,-0.0016364717,-0.0059229354,0.00017923217,-0.0067552878,Cluster 0
167,-0.0027157716,1.7760372e-05,-0.0013482855,0.0027326848,-0.0031919586,-0.029393971,Cluster 0
168,0.0020269838,1.0626992e-05,0.00072913617,0.0019456088,-4.3955977e-05,-4.3955977e-05,Cluster 0
169,-0.001691906,2.8234797e-06,-0.000619847,0.00046346895,8.8202345e-05,-0.00043886201,Cluster 0
170,-0.0015078122,-4.060617e-06,-0.00058672484,-0.0008806659,-0.00021968331,-0.0047132727,Cluster 0
171,0.0072134514,-5.444076e-05,0.0022358403,-0.010302561,2.4110936e-06,-0.0014945322,Cluster 0
172,-0.0017165435,-2.6304888e-05,-0.0007368329,-0.0048735663,-0.00035253938,-0.0007487623,Cluster 0
173,-0.003264099,-4.7980216e-06,-0.0012860751,-0.0009862006,0.00013256517,0.00013256517,Cluster 0
174,-0.03411869,-3.89088e-05,-0.0122952545,-0.006779974,-0.00043842325,-0.00043842325,Cluster 0
175,-0.0041405577,2.1400843e-05,-0.0014519099,0.00387906,-0.00078949303,-0.019781895,Cluster 0
176,-0.012089791,-2.1560658e-05,-0.0048533836,-0.0048477706,-0.0023023642,-0.006801259,Cluster 0
177,-0.019479787,1.3058065e-05,-0.009619474,0.0018434699,-0.0016091841,-0.022362763,Cluster 0
178,-0.03599725,-5.2329906e-05,-0.018972293,-0.009058023,-0.003269496,-0.025001414,Cluster 0
179,0.00876296,-1.3190462e-05,0.0028236075,-0.0021203037,-0.00013543882,-0.00013543882,Cluster 0
180,0.009430509,-1.6759337e-05,0.0027250084,-0.004082417,-0.0029586332,-0.0051661655,Cluster 0
181,-0.0071787443,1.3823392e-05,-0.0013126034,0.004278283,-0.005429138,-0.005429138,Cluster 0
182,0.008513438,-2.8140594e-05,0.002834791,-0.004539837,-0.0039819507,-0.0039819507,Cluster 0
183,0.047676362,2.2375212e-05,0.018522121,0.004020511,-0.0029697367,-0.00670539,Cluster 0
184,0.0012336207,2.3722565e-05,0.00047916573,0.0018552461,-0.0029809698,-0.0029809698,Cluster 0
185,0.0001605916,-2.6715745e-05,-0.00048582454,-0.0062323916,-0.00066025625,-0.0047083544,Cluster 0
186,0.0053518647,-2.3373519e-05,-0.00087780657,-0.008319332,-0.0023344269,-0.0023344269,Cluster 0
187,-0.006541898,-2.2835122e-05,-0.002095612,-0.0038040844,-0.0007310177,-0.0015549732,Cluster 0
188,0.0036852842,-1.5168159e-05,0.0003191972,-0.0038107862,-0.0040160217,-0.014592177,Cluster 0
189,-0.016862467,1.0947973e-05,-0.005928799,0.0024484515,-0.0019223948,-0.0019223948,Cluster 0
190,0.01954254,-9.2899536e-05,0.0063642478,-0.012916664,-0.0029143118,-0.0029143118,Cluster 0
191,0.0009082271,3.2379547e-05,0.00082548766,0.0053594103,-0.009792656,-0.023544978,Cluster 0
192,0.014001062,2.5146737e-05,0.00675359,0.0074654254,-0.018361457,-0.037732102,Cluster 0
193,-0.013478398,-8.283677e-05,-0.004297161,-0.014190912,-0.0012620416,-0.0028360835,Cluster 0
194,-0.0029917373,-2.3454784e-06,0.0006344124,9.4873525e-05,-0.19859754,-0.19859754,Cluster 0
195,0.0016414291,-2.2892677e-07,0.0006693624,-0.00012236141,9.037502e-05,-0.0024386584,Cluster 0
196,-0.00048982917,4.164457e-06,-0.00016242045,0.00083742663,0.00018097501,-0.0029424478,Cluster 0
197,0.002320854,1.0287946e-05,0.0008770012,0.0018154174,0.00031750143,-0.007587963,Cluster 0
198,-0.0023582538,5.2072744e-05,-0.0019476063,0.009418167,-4.4323016e-05,-4.4323016e-05,Cluster 0
199,0.00043123902,-7.698272e-06,-1.6957849e-05,-0.0016997348,-0.0020372649,-0.0029785621,Cluster 0
200,0.0040682415,4.8714912e-05,0.0013939058,0.008423642,-0.000849751,-0.013767073,Cluster 0
201,-0.004694829,1.9504258e-05,-0.0015606049,0.003749072,-0.0006281204,-0.0006281204,Cluster 0
202,-0.0017423711,-9.49561e-06,-0.00044104096,6.791451e-05,-0.0007187785,-0.0007187785,Cluster 0
203,0.0038413098,1.36173085e-05,0.0016265434,0.0029065388,-0.00039787812,-0.00039787812,Cluster 0
204,0.25288102,0.0004695011,0.07971497,0.093990244,-0.002673904,-0.002673904,Cluster 0
205,-0.0013768795,-2.1551938e-05,-0.0005438963,-0.004098789,-0.0012694334,-0.009849892,Cluster 0
206,0.003776,-5.5418427e-06,0.0015463679,-0.000796719,-0.007180739,-0.034394242,Cluster 0
207,-0.0068589626,-3.9042006e-06,-0.0028183751,-0.0007142323,-0.00074605993,-0.00074605993,Cluster 0
208,0.004289597,-3.4373974e-05,0.0011384451,-0.0026366785,-0.0020996626,-0.0020996626,Cluster 0
209,-0.006666469,1.4218598e-05,-0.0025868437,0.0027466102,-0.0036925322,-0.0036925322,Cluster 0
210,0.007512052,-7.0174625e-05,0.0025871517,-0.013353137,-0.0036964705,-0.10971641,Cluster 0
211,-0.0065079574,-8.533312e-06,-0.0018696907,-0.0021063401,-8.5726264e-05,-8.5726264e-05,Cluster 0
212,-0.0058491672,1.773308e-05,-0.0019230201,0.003409314,0.00017121446,0.00017121446,Cluster 0
213,-0.008486488,3.4264693e-05,-0.002661784,0.006927619,0.00021363863,-0.0025190464,Cluster 0
214,-0.0015296602,-2.335473e-05,-0.00035522552,-0.004777587,-0.0019238271,-0.0027356055,Cluster 0
215,-0.008049681,2.003613e-05,-0.0028031485,0.0033950224,-0.0015807224,-0.0015807224,Cluster 0
216,0.005246323,5.737978e-06,0.0014285228,0.0009763295,-0.0009826497,-0.012150603,Cluster 0
217,-0.004483522,8.945306e-06,-0.0015803925,0.0022661535,-0.001186853,-0.015502756,Cluster 0
218,0.0011116326,1.5820895e-05,-0.0001220616,0.0017566972,-0.00016939941,-0.0057621063,Cluster 0
219,-0.002988897,2.0093663e-05,-0.0015576005,0.0030314983,-0.0007309204,-0.0047826124,Cluster 0
220,0.0074778763,0.00015474681,0.0025318342,0.027271582,0.00030153143,-0.0020559498,Cluster 0
221,-0.0049983137,0.000149108,-0.0013401274,0.026649997,-0.0036652135,-0.007483727,Cluster 0
222,0.0027673831,4.2158452e-05,3.3024287e-05,0.005839464,0.00038925334,0.00038925334,Cluster 0
223,0.011533031,-1.4201712e-05,0.0048359674,-0.0017717726,-0.0010576962,-0.024127841,Cluster 0
224,-0.009844058,-3.430345e-05,-0.002415286,-0.0043083658,-0.004424313,-0.004424313,Cluster 0
225,0.003304116,0.00018069692,0.0013090561,0.030887159,-0.00334908,-0.010564729,Cluster 0
226,-0.00026707246,-2.1964097e-06,-0.0006675881,-0.0008596744,-0.0014614938,-0.004959129,Cluster 0
227,0.017344061,-4.951641e-05,0.0064538955,-0.008436544,-0.0002456395,-0.0002456395,Cluster 0
228,-0.01196544,1.6539233e-06,-0.004279715,0.00064649025,-0.0018940733,-0.008272706,Cluster 0
229,0.011466592,-1.7267192e-05,0.004368695,-0.0029688762,-0.112638,-0.112638,Cluster 0
230,0.004087544,2.7836846e-05,0.0014456792,0.0046456438,-0.0005112365,-0.0027298129,Cluster 0
231,-0.0042243935,-3.4846784e-05,-0.0015464671,-0.005900915,-8.4835e-05,-0.0010623992,Cluster 0
232,0.0009083103,5.4983848e-05,0.00038693234,0.009455893,0.0003406988,0.0003406988,Cluster 0
233,0.0021921573,0.00019526793,0.00056224177,0.03310578,-0.0011027737,-0.0050094314,Cluster 0
234,0.0009836627,0.0001925999,0.0004114966,0.03309606,-0.0017027807,-0.011198398,Cluster 0
235,-0.0048167957,-1.28227775e-05,-0.0019335472,-0.002421896,-0.0008998714,-0.0006838244,Cluster 0
236,-0.002282341,8.4241125e-05,-0.0004436346,0.014763358,-0.0025484085,-0.0025484085,Cluster 0
237,0.0066231634,1.1956852e-06,0.002894609,0.0007782774,-0.0023403182,-0.02032588,Cluster 0
238,0.047349427,-5.386898e-05,0.017480176,0.00087310065,-3.9282357e-05,-3.9282357e-05,Cluster 0
239,0.31106395,0.0005229055,0.09845256,0.09676495,0.0002600166,0.0002600166,Cluster 0
240,-0.0051553305,-5.1303417e-05,-0.0015448894,-0.007720823,-0.0047308477,-0.0047308477,Cluster 0
241,-0.030142426,-0.00018087271,-0.01180583,-0.030156637,-0.0036552965,-0.0036552965,Cluster 0
242,0.0009296664,8.03677e-06,-0.0025900227,0.0014489195,-0.000644267,-0.000644267,Cluster 0
243,0.0061734375,-1.563566e-05,0.0030083666,-0.0021259673,-0.00080439966,-0.018368702,Cluster 0
244,0.06540395,3.087953e-05,0.024921818,0.005279422,-0.011958915,-0.01982122,Cluster 0
245,0.0030480383,1.3465146e-06,0.0010329002,0.00029961765,5.6719006e-08,0.0013476185,Cluster 0
246,-0.006293036,1.1374734e-05,-0.002449651,0.0019851062,-0.0008677543,-0.0047365464,Cluster 0
247,0.004800596,1.426496e-05,0.0017071398,0.002620968,-8.689934e-05,-8.689934e-05,Cluster 0
248,-0.23004705,-0.0004036192,-0.084620215,-0.072431214,-0.0004351989,-0.0017391973,Cluster 0
249,-0.0035857623,8.500389e-06,-0.0006107192,0.0015381031,-0.00017357095,-0.003835848,Cluster 0
250,0.0020381447,2.5921481e-05,0.00068562804,0.0041546756,0.00026473316,0.00070217665,Cluster 0
251,-0.0029957076,4.466424e-05,-0.0010264151,0.008159438,0.00026117172,-0.0013012909,Cluster 0
252,-0.00294706,-1.0845407e-05,-0.0009786953,-0.0015409347,-0.0011280958,-0.0011280958,Cluster 0
253,-0.0138938185,2.5802028e-05,-0.0060926853,0.005036042,-0.0017244745,-0.0063953,Cluster 0
254,0.0031463448,8.446952e-06,0.00060183596,0.0009404984,0.00034860795,-0.006020738,Cluster 0
