,group,time,s_MP,change,type,length,sum_change,area,surge_area,group.1,time.1,change.1,type.1,p_MP,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,length.1,sum_change.1,area.1,Cluster
4096,8193,1682307500000.0,16.88,0.003092729,surge,1,0.003092729,0.003092729,0.003092729,8194.0,1682308700000.0,-0.0016570515,precursor,16.87,-0.0054640155,0.00032042764,-0.0024557041,0.0010221772,2.0,-0.0015289254,-0.0030578508,Cluster 1
4097,8195,1682310200000.0,16.87,0.00094958994,surge,1,0.00094958994,0.00094958994,0.00094958994,8196.0,1682312100000.0,-0.000116938405,precursor,16.87,0.0050531714,0.0012110004,0.001905865,0.003594076,8.0,-0.019660788,-0.1572863,Cluster 1
4098,8197,1682322900000.0,16.72,0.0027022392,surge,1,0.0027022392,0.0027022392,0.0027022392,8198.0,1682325000000.0,-0.0057395725,precursor,16.66,0.13509005,-0.0014506046,0.052234724,-0.004287047,1.0,-0.0057395725,-0.0057395725,Cluster 1
4099,8199,1682326600000.0,16.57,0.0015090271,surge,8,0.04055676,0.32445407,0.32445407,8200.0,1682344800000.0,-2.8826218e-05,precursor,17.19,-0.1212085,-0.00033923908,-0.050237846,-0.0018758842,6.0,-0.012801287,-0.07680772,Cluster 1
4100,8201,1682354600000.0,16.95,0.0043136654,surge,1,0.0043136654,0.0043136654,0.0043136654,8202.0,1682355700000.0,0.00021480948,precursor,16.78,0.13197303,-0.01710335,0.051385995,-0.04831539,1.0,0.00021480948,0.00021480948,Cluster 1
4101,8203,1682359300000.0,17.01,0.0070894402,surge,1,0.0070894402,0.0070894402,0.0070894402,8204.0,1682362200000.0,-0.0031639836,precursor,16.97,0.00025479108,0.0021068617,0.0005179927,0.007303166,2.0,-0.0043419097,-0.008683819,Cluster 1
4102,8205,1682367000000.0,17.01,0.0035399648,surge,1,0.0035399648,0.0035399648,0.0035399648,8206.0,1682369800000.0,-0.002291597,precursor,17.01,0.12230952,0.0023676034,0.04636265,0.007232993,3.0,-0.0042290473,-0.012687143,Cluster 1
4103,8207,1682376800000.0,16.94,0.0006505003,surge,1,0.0006505003,0.0006505003,0.0006505003,8208.0,1682379200000.0,-0.0008838777,precursor,16.96,0.014674236,-0.0019131836,0.006510923,-0.005918678,8.0,-0.084039025,-0.6723122,Cluster 1
4104,8209,1682394600000.0,16.78,0.12038506,surge,1,0.12038506,0.12038506,0.12038506,8210.0,1682394700000.0,-0.00041698583,precursor,16.78,0.002652154,0.00071917416,0.0011301489,0.0023302278,4.0,-0.00041616848,-0.0016646739,Cluster 1
4105,8211,1682394800000.0,16.78,0.0005366016,surge,2,0.0014899402,0.0029798804,0.0029798804,8212.0,1682394800000.0,-0.00029726478,precursor,16.81,-0.0002613522,-0.00040594355,-0.00023449202,-0.0014194538,2.0,-0.00023749289,-0.00047498578,Cluster 1
4106,8213,1682395000000.0,16.81,0.001131236,surge,1,0.001131236,0.001131236,0.001131236,8214.0,1682395000000.0,0.00011901217,precursor,16.82,-0.007039782,0.00031346365,-0.0032527817,0.00086672715,2.0,0.00035696576,0.0007139315,Cluster 1
4107,8215,1682395100000.0,16.84,0.0008917955,surge,1,0.0008917955,0.0008917955,0.0008917955,8216.0,1682395100000.0,-0.00023752969,precursor,16.84,0.0064511313,0.00099114,0.0028292919,0.002991012,4.0,-0.0019014732,-0.0076058926,Cluster 1
4108,8217,1682395400000.0,16.82,0.001368906,surge,2,0.0024980544,0.004996109,0.004996109,8218.0,1682395600000.0,0.0003562593,precursor,16.85,0.0012033124,-0.0011390274,0.00020643357,-0.0035113187,1.0,0.0003562593,0.0003562593,Cluster 1
4109,8219,1682395800000.0,16.86,0.0014835388,surge,2,0.0020168195,0.004033639,0.004033639,8220.0,1682396000000.0,0.00041465694,precursor,16.89,0.00493445,-0.00011076837,0.0019612173,-0.0004064731,1.0,0.00041465694,0.00041465694,Cluster 1
4110,8221,1682396300000.0,16.91,0.0017758135,surge,1,0.0017758135,0.0017758135,0.0017758135,8222.0,1682396500000.0,0.00017817783,precursor,16.94,0.012881864,0.005336713,0.005213635,0.016161198,2.0,1.2568638e-06,2.5137276e-06,Cluster 1
4111,8223,1682397100000.0,16.93,0.001123281,surge,4,0.0037778025,0.01511121,0.01511121,8224.0,1682398400000.0,-0.00047083056,precursor,16.99,-0.0041979374,0.00052538153,-0.0019932431,0.0014968069,7.0,-0.006371939,-0.04460357,Cluster 1
4112,8225,1682400200000.0,16.89,0.00088936277,surge,6,0.0056171524,0.033702914,0.033702914,8226.0,1682403000000.0,0.00041259683,precursor,16.96,0.024792667,0.0025115001,0.011135925,0.00774728,1.0,0.00041259683,0.00041259683,Cluster 1
4113,8227,1682403000000.0,16.98,0.010147405,surge,4,0.015557412,0.06222965,0.06222965,8228.0,1682405900000.0,-0.0005851713,precursor,17.08,-0.0017951771,-0.005615434,-0.0014393289,-0.017366676,1.0,-0.0005851713,-0.0005851713,Cluster 1
4114,8229,1682406600000.0,17.14,0.006273545,surge,1,0.006273545,0.006273545,0.006273545,8230.0,1682407000000.0,-0.0019757554,precursor,17.19,0.00058756204,-0.00465903,-0.00015732944,-0.014377688,4.0,-0.010277389,-0.041109554,Cluster 1
4115,8231,1682410000000.0,17.04,0.004003745,surge,1,0.004003745,0.004003745,0.004003745,8232.0,1682410600000.0,-0.0030467606,precursor,17.05,-0.0023133885,0.0010616784,-0.0016673298,0.0031473807,1.0,-0.0030467606,-0.0030467606,Cluster 1
4116,8233,1682411400000.0,17.06,0.0016515005,surge,1,0.0016515005,0.0016515005,0.0016515005,8234.0,1682412000000.0,0.00041262343,precursor,17.01,-0.004450565,0.035853814,-0.001894335,0.07222103,1.0,0.00041262343,0.00041262343,Cluster 1
4117,8235,1682412700000.0,17.05,0.0012912182,surge,1,0.0012912182,0.0012912182,0.0012912182,8236.0,1682413700000.0,-0.000113566515,precursor,17.09,0.34991798,0.0058241845,0.1308673,0.017144838,4.0,-0.0069213114,-0.027685245,Cluster 1
4118,8237,1682417800000.0,16.97,0.0015347241,surge,1,0.0015347241,0.0015347241,0.0015347241,8238.0,1682418800000.0,-0.0014709018,precursor,16.95,0.0065455497,0.00074761105,0.0030925435,0.002325997,2.0,-0.0014705537,-0.0029411074,Cluster 1
4119,8239,1682420400000.0,16.96,0.0011216054,surge,3,0.0054841796,0.016452538,0.016452538,8240.0,1682424900000.0,-0.0016424718,precursor,17.02,-0.0012359191,0.0030750923,-4.656552e-05,0.009667517,2.0,-0.0014630986,-0.0029261971,Cluster 1
4120,8241,1682427300000.0,17.03,0.0048765824,surge,3,0.010172741,0.030518223,0.030518223,8242.0,1682431100000.0,-0.0019872128,precursor,17.14,-0.0058695814,0.0003594865,-0.0023929789,0.0011083451,2.0,-0.0060153804,-0.012030761,Cluster 1
4121,8243,1682434800000.0,17.03,0.00205955,surge,1,0.00205955,0.00205955,0.00205955,8244.0,1682436300000.0,-0.0042217476,precursor,17.03,0.00037058696,0.0015646986,-2.681809e-05,0.004923332,2.0,-0.0066341055,-0.013268211,Cluster 1
4122,8245,1682439500000.0,16.93,0.0040181107,surge,4,0.018760525,0.0750421,0.0750421,8246.0,1682447900000.0,-0.004108724,precursor,17.26,0.12829803,-0.0018201029,0.05283697,-0.005444696,2.0,-0.0093996385,-0.018799277,Cluster 1
4123,8247,1682451500000.0,17.08,0.024591735,surge,1,0.024591735,0.024591735,0.024591735,8248.0,1682451600000.0,0.00023936383,precursor,17.06,-0.010119194,0.009619456,-0.0039643655,0.029136073,1.0,0.00023936383,0.00023936383,Cluster 1
4124,8249,1682452500000.0,17.16,0.011110878,surge,3,0.035033796,0.105101384,0.105101384,8250.0,1682460600000.0,-0.0032181419,precursor,17.65,-0.011991389,-0.0009107237,-0.0041601374,-0.0021937792,2.0,-0.005768874,-0.011537748,Cluster 1
4125,8251,1682464800000.0,17.58,0.0018266423,surge,2,0.0031899584,0.006379917,0.006379917,8252.0,1682469800000.0,-0.0022059106,precursor,17.65,-0.041470114,0.00013935706,-0.019134052,0.00056416815,6.0,-0.009687759,-0.058126554,Cluster 1
4126,8253,1682482500000.0,17.52,0.003376236,surge,1,0.003376236,0.003376236,0.003376236,8254.0,1682484200000.0,-0.00039827477,precursor,17.54,-0.006619548,0.034665473,-0.003428585,0.10134678,1.0,-0.00039827477,-0.00039827477,Cluster 1
4127,8255,1682485500000.0,17.54,0.0011984349,surge,1,0.0011984349,0.0011984349,0.0011984349,8256.0,1682488200000.0,-0.00045580798,precursor,17.55,-0.0042309803,-0.008851139,-0.001971127,-0.023575453,2.0,-0.0045005563,-0.009001113,Cluster 1
4128,8257,1682492600000.0,17.52,0.0010321402,surge,1,0.0010321402,0.0010321402,0.0010321402,8258.0,1682495400000.0,-0.0018813675,precursor,17.44,-0.0041126027,-0.0029565385,-0.0008979348,-0.0070688506,1.0,-0.0018813675,-0.0018813675,Cluster 1
4129,8259,1682496800000.0,17.46,0.007674723,surge,4,0.045345288,0.18138115,0.18138115,8260.0,1682508500000.0,-0.00038015674,precursor,17.83,0.0018583706,-0.0049991887,-0.0001533202,-0.014783862,1.0,-0.00038015674,-0.00038015674,Cluster 1
4130,8261,1682510400000.0,17.85,0.011702099,surge,2,0.012546666,0.025093332,0.025093332,8262.0,1682518700000.0,-0.0031399587,precursor,17.96,-0.00797605,-0.0118772695,-0.0013442192,-0.017583648,1.0,-0.0031399587,-0.0031399587,Cluster 1
4131,8263,1682522900000.0,18.03,0.0033870572,surge,1,0.0033870572,0.0033870572,0.0033870572,8264.0,1682523400000.0,-0.01964051,precursor,18.03,-0.091278,0.036487542,-0.0443792,0.0938798,7.0,-0.09841549,-0.6889084,Cluster 1
4132,8265,1682539400000.0,16.33,0.0061983806,surge,4,0.053056587,0.21222635,0.21222635,8266.0,1682557200000.0,-0.004126486,precursor,17.66,0.013177309,0.0063540353,-0.0016696525,0.01509719,3.0,-0.011234381,-0.03370314,Cluster 1
4133,8267,1682566700000.0,17.41,0.0020800894,surge,2,0.0068931947,0.0137863895,0.0137863895,8268.0,1682574400000.0,-0.0015334025,precursor,17.57,0.008205453,-0.0012466888,0.0029648875,-0.0037646256,6.0,-0.013218543,-0.07931125,Cluster 1
4134,8269,1682591700000.0,17.42,0.0018420595,surge,1,0.0018420595,0.0018420595,0.0018420595,8270.0,1682597500000.0,-0.0030396925,precursor,17.44,0.0022379851,-0.00026691938,0.00062158675,-0.0007789638,1.0,-0.0030396925,-0.0030396925,Cluster 1
4135,8271,1682600400000.0,17.34,0.00064456864,surge,7,0.04467704,0.3127393,0.3127393,8272.0,1682630000000.0,-0.00022069707,precursor,17.85,-0.12662068,-0.009228182,-0.05368182,-0.024148425,5.0,-0.111220375,-0.55610186,Cluster 1
4136,8273,1682646500000.0,17.72,0.0011907244,surge,1,0.0011907244,0.0011907244,0.0011907244,8274.0,1682651600000.0,-0.12275404,precursor,17.69,0.007440209,0.0016452186,0.0026595069,0.0044518467,1.0,-0.12275404,-0.12275404,Cluster 1
4137,8275,1682654800000.0,17.68,0.060326863,surge,1,0.060326863,0.060326863,0.060326863,8276.0,1682654800000.0,0.00033936652,precursor,17.68,0.0016165287,0.000729944,0.00058245874,0.0019505144,4.0,0.00028312518,0.0011325007,Cluster 1
4138,8277,1682654900000.0,17.69,0.00073513424,surge,1,0.00073513424,0.00073513424,0.00073513424,8278.0,1682654900000.0,0.000113058224,precursor,17.7,0.00050385494,0.0001904462,0.0001352743,0.00041959633,4.0,0.00028286912,0.0011314765,Cluster 1
4139,8279,1682655000000.0,17.71,0.00062137324,surge,2,0.0012423638,0.0024847277,0.0024847277,8280.0,1682655200000.0,0.00050783705,precursor,17.73,0.0074590254,-0.0009817912,0.002624277,-0.0026255995,7.0,0.001692047,0.01184433,Cluster 1
4140,8281,1682656200000.0,17.77,0.00056334864,surge,1,0.00056334864,0.00056334864,0.00056334864,8282.0,1682656500000.0,-0.00011245418,precursor,17.76,-0.007537467,0.004186283,-0.0027322595,0.011030254,11.0,-0.001970118,-0.021671297,Cluster 1
4141,8283,1682658700000.0,17.74,0.00056407944,surge,1,0.00056407944,0.00056407944,0.00056407944,8284.0,1682658800000.0,0.0004509583,precursor,17.74,0.000678886,0.0018516572,0.00020332077,0.004892603,4.0,4.7629285e-07,1.9051714e-06,Cluster 1
4142,8285,1682660300000.0,17.74,0.00078965403,surge,1,0.00078965403,0.00078965403,0.00078965403,8286.0,1682660700000.0,-0.00045035532,precursor,17.75,-0.00081441144,0.00042203686,-0.00040408966,0.0009913233,8.0,-0.004341018,-0.034728143,Cluster 1
4143,8287,1682664000000.0,17.69,0.0014142192,surge,3,0.0052534207,0.015760262,0.015760262,8288.0,1682666800000.0,0.0003941758,precursor,17.78,-0.0022738527,0.0046136947,-0.00094986754,-0.00034745087,1.0,0.0003941758,0.0003941758,Cluster 1
4144,8289,1682668000000.0,17.8,0.0019133375,surge,1,0.0019133375,0.0019133375,0.0019133375,8290.0,1682669000000.0,-0.0026944224,precursor,17.79,-0.0039124875,0.0009947062,-0.0013248686,0.0027177709,5.0,-0.010257904,-0.05128952,Cluster 1
4145,8291,1682672000000.0,17.63,0.0010780314,surge,1,0.0010780314,0.0010780314,0.0010780314,8292.0,1682672800000.0,-0.0015283979,precursor,17.64,-0.0026380424,-0.0005687037,-0.0011132964,-0.0015890591,1.0,-0.0015283979,-0.0015283979,Cluster 1
4146,8293,1682673500000.0,17.63,0.0011926662,surge,1,0.0011926662,0.0011926662,0.0011926662,8294.0,1682674300000.0,-0.0003963758,precursor,17.64,0.00071473396,-0.0016069548,0.00019653863,-0.004296391,4.0,-0.0012462337,-0.004984935,Cluster 1
4147,8295,1682677400000.0,17.62,0.0014757249,surge,1,0.0014757249,0.0014757249,0.0014757249,8296.0,1682678600000.0,0.00045435008,precursor,17.66,0.0012538107,0.00013551331,0.00025808898,0.00018495838,4.0,-0.008742895,-0.03497158,Cluster 1
4148,8297,1682684200000.0,17.5,0.0030958275,surge,1,0.0030958275,0.0030958275,0.0030958275,8298.0,1682685300000.0,-0.0014217737,precursor,17.56,-0.0009033164,-0.00097341056,-0.0006207274,-0.0029245163,4.0,-0.009447351,-0.037789404,Cluster 1
4149,8299,1682691700000.0,17.44,0.0038615395,surge,1,0.0038615395,0.0038615395,0.0038615395,8300.0,1682692600000.0,-0.0037245709,precursor,17.39,-0.0079996,0.0012357106,-0.0025402417,0.0033730424,2.0,-0.0071760872,-0.0143521745,Cluster 1
4150,8301,1682694900000.0,17.33,0.00075094413,surge,3,0.0051328745,0.015398623,0.015398623,8302.0,1682700200000.0,0.00029705127,precursor,17.38,0.002026646,0.0009309132,0.0011711873,0.0025705174,1.0,0.00029705127,0.00029705127,Cluster 1
4151,8303,1682702200000.0,17.47,0.003907992,surge,1,0.003907992,0.003907992,0.003907992,8304.0,1682704000000.0,0.00034603514,precursor,17.51,-0.008080858,0.0010594266,-0.0038028772,0.002637689,2.0,-0.0011403658,-0.0022807317,Cluster 1
4152,8305,1682707800000.0,17.49,0.0050971713,surge,1,0.0050971713,0.0050971713,0.0050971713,8306.0,1682709700000.0,-0.00056471233,precursor,17.54,0.11958787,-0.00090186973,0.046798438,-0.0027373172,1.0,-0.00056471233,-0.00056471233,Cluster 1
4153,8307,1682710700000.0,17.56,0.0023942355,surge,2,0.0029636784,0.005927357,0.005927357,8308.0,1682716500000.0,-0.002443473,precursor,17.58,-0.12239948,0.015964713,-0.04801825,0.03892082,2.0,-0.0033528842,-0.0067057684,Cluster 1
4154,8309,1682720200000.0,17.54,0.0011973936,surge,1,0.0011973936,0.0011973936,0.0011973936,8310.0,1682723000000.0,-0.0014786269,precursor,17.55,-0.010212536,-0.0017799304,-0.003916793,-0.0044911224,5.0,-0.0038102563,-0.019051282,Cluster 1
4155,8311,1682731700000.0,17.51,0.0024030092,surge,3,0.005713079,0.017139237,0.017139237,8312.0,1682738900000.0,0.00011376561,precursor,17.58,-0.0005466604,-0.0017899731,7.924282e-06,-0.004452879,1.0,0.00011376561,0.00011376561,Cluster 1
4156,8313,1682741700000.0,17.59,0.00062529073,surge,1,0.00062529073,0.00062529073,0.00062529073,8314.0,1682744800000.0,0.00022833743,precursor,17.63,0.003340738,-0.0059614507,0.000897154,0.0004352259,12.0,-0.090830974,-1.0899717,Cluster 1
4157,8315,1682748100000.0,17.6,0.0009100281,surge,3,0.0049420237,0.0148260705,0.0148260705,8316.0,1682748200000.0,-0.0010744358,precursor,17.68,0.00728478,-0.0014079561,0.0025163607,-0.003715445,15.0,-0.0079403445,-0.11910517,Cluster 1
4158,8317,1682750000000.0,17.53,0.00091272104,surge,2,0.0015398592,0.0030797184,0.0030797184,8318.0,1682750700000.0,0.00039902254,precursor,17.57,0.0029732208,0.0008261928,0.0010260603,0.0020502575,3.0,-0.00045477002,-0.00136431,Cluster 1
4159,8319,1682751800000.0,17.56,0.0018804396,surge,1,0.0018804396,0.0018804396,0.0018804396,8320.0,1682752300000.0,-0.0013072052,precursor,17.59,-0.0050496357,0.0011398937,-0.0019961547,0.0027180712,10.0,-0.0035230757,-0.035230756,Cluster 1
4160,8321,1682756900000.0,17.53,0.0009703196,surge,1,0.0009703196,0.0009703196,0.0009703196,8322.0,1682757500000.0,0.0003422053,precursor,17.54,-0.012987221,0.0006869284,-0.0047992314,0.0016296476,1.0,0.0003422053,0.0003422053,Cluster 1
4161,8323,1682757900000.0,17.56,0.00096931093,surge,1,0.00096931093,0.00096931093,0.00096931093,8324.0,1682758400000.0,1.110223e-16,precursor,17.56,-0.003128212,0.0006881245,-0.0011948876,0.001676813,3.0,-0.0014806059,-0.0044418178,Cluster 1
4162,8325,1682760100000.0,17.55,0.0017684951,surge,1,0.0017684951,0.0017684951,0.0017684951,8326.0,1682760800000.0,0.00017097255,precursor,17.57,-0.0074142152,0.00017135878,-0.0029007148,0.00032308264,2.0,3.241923e-07,6.483846e-07,Cluster 1
4163,8327,1682762200000.0,17.59,0.0010249924,surge,1,0.0010249924,0.0010249924,0.0010249924,8328.0,1682763400000.0,-0.0023881735,precursor,17.58,-0.004789996,0.0005349503,-0.0017533097,0.0013933574,1.0,-0.0023881735,-0.0023881735,Cluster 1
4164,8329,1682764200000.0,17.56,0.00074278784,surge,1,0.00074278784,0.00074278784,0.00074278784,8330.0,1682765100000.0,0.00034194533,precursor,17.56,4.717019e-05,-0.0003885774,-3.0896e-05,-0.0009038612,4.0,-0.0016514142,-0.006605657,Cluster 1
4165,8331,1682768800000.0,17.55,0.00085662055,surge,1,0.00085662055,0.00085662055,0.00085662055,8332.0,1682769600000.0,0.00022808266,precursor,17.54,0.001910061,-0.00018670173,0.0006882455,-0.00046158853,3.0,0.00057155424,0.0017146626,Cluster 1
4166,8333,1682774000000.0,17.55,0.0039307815,surge,4,0.009092855,0.03637142,0.03637142,8334.0,1682779900000.0,-0.00067694666,precursor,17.7,-0.0042804414,0.0002709301,-0.0017779792,0.00057330576,5.0,-0.0037821494,-0.018910747,Cluster 1
4167,8335,1682787100000.0,17.67,0.001645761,surge,1,0.001645761,0.001645761,0.001645761,8336.0,1682788700000.0,-0.0046421094,precursor,17.67,-0.0147321075,0.00060154556,-0.005770403,0.0015048796,1.0,-0.0046421094,-0.0046421094,Cluster 1
4168,8337,1682790700000.0,17.48,0.14471598,surge,2,0.24526353,0.49052706,0.49052706,8338.0,1682792300000.0,-0.00022779043,precursor,17.55,-0.0060529667,8.496103e-05,-0.0023946762,0.00022250255,6.0,-0.0015954418,-0.009572651,Cluster 1
4169,8339,1682792500000.0,17.54,0.0007989565,surge,1,0.0007989565,0.0007989565,0.0007989565,8340.0,1682792500000.0,-0.00062713795,precursor,17.53,0.0010785172,0.0010206718,0.00042050783,0.0025864923,4.0,-0.001597132,-0.006388528,Cluster 1
4170,8341,1682792800000.0,17.52,0.00057120016,surge,1,0.00057120016,0.00057120016,0.00057120016,8342.0,1682792900000.0,-0.00028529044,precursor,17.52,-0.003868505,0.0004517366,-0.0016138661,0.0010955285,2.0,-5.6849556e-05,-0.00011369911,Cluster 1
4171,8343,1682793300000.0,17.52,0.00062782137,surge,2,0.0017687881,0.0035375762,0.0035375762,8344.0,1682793600000.0,-0.0013672617,precursor,17.56,-0.00048522008,0.00028741165,-0.00029120088,0.00062618474,2.0,-0.00096654746,-0.0019330949,Cluster 1
4172,8345,1682794000000.0,17.54,0.0010265185,surge,1,0.0010265185,0.0010265185,0.0010265185,8346.0,1682794200000.0,0.00028496527,precursor,17.55,0.0012090531,-0.01298166,0.0003567208,-0.021796642,6.0,-0.0011375542,-0.006825325,Cluster 1
4173,8347,1682796200000.0,17.53,0.0014260291,surge,2,0.0032501405,0.006500281,0.006500281,8348.0,1682797100000.0,-0.0002839939,precursor,17.59,0.006769069,0.0052313367,0.0025113854,0.013224355,14.0,-0.0073530604,-0.10294285,Cluster 1
4174,8349,1682804300000.0,17.45,0.00074587093,surge,2,0.0016629718,0.0033259436,0.0033259436,8350.0,1682805200000.0,-0.00085763296,precursor,17.48,0.0014405112,-0.00032575856,0.00056802743,-0.0007621351,4.0,-0.0027468158,-0.010987263,Cluster 1
4175,8351,1682807700000.0,17.47,0.00074574136,surge,1,0.00074574136,0.00074574136,0.00074574136,8352.0,1682808800000.0,-0.0009738839,precursor,17.45,0.0033231825,0.004962381,0.001396322,0.012187451,2.0,-0.002693575,-0.00538715,Cluster 1
4176,8353,1682810000000.0,17.4,0.00074735755,surge,4,0.004246513,0.016986052,0.016986052,8354.0,1682813400000.0,-0.0024010465,precursor,17.44,0.0031109615,0.00037132463,0.0015847457,0.001071487,1.0,-0.0024010465,-0.0024010465,Cluster 1
4177,8355,1682814100000.0,17.45,0.00086009176,surge,1,0.00086009176,0.00086009176,0.00086009176,8356.0,1682814500000.0,-0.001718115,precursor,17.47,0.003974923,-0.0007190191,0.001303691,-0.001916554,3.0,-0.0060238848,-0.018071653,Cluster 1
4178,8357,1682817200000.0,17.36,0.0014987586,surge,1,0.0014987586,0.0014987586,0.0014987586,8358.0,1682818300000.0,-0.0019564056,precursor,17.36,-0.0037566312,-0.00091140234,-0.0015792255,-0.0023741778,2.0,-0.0046645436,-0.009329087,Cluster 1
4179,8359,1682821000000.0,17.3,0.0008673864,surge,1,0.0008673864,0.0008673864,0.0008673864,8360.0,1682822400000.0,0.0002312138,precursor,17.3,-0.005021537,0.0006018069,-0.003739821,0.0015181856,2.0,-0.00046166018,-0.00092332036,Cluster 1
4180,8361,1682825000000.0,17.3,0.0006940761,surge,1,0.0006940761,0.0006940761,0.0006940761,8362.0,1682826500000.0,-0.00028811654,precursor,17.34,-0.0015643131,-0.00058604125,-0.0009374623,-0.0016647672,1.0,-0.00028811654,-0.00028811654,Cluster 1
4181,8363,1682829000000.0,17.3,0.0010410629,surge,4,0.005997219,0.023988876,0.023988876,8364.0,1682835400000.0,0.00034631137,precursor,17.43,0.009438271,-0.00033437976,0.005385845,-0.001222726,1.0,0.00034631137,0.00034631137,Cluster 1
4182,8365,1682837900000.0,17.44,0.0012638401,surge,1,0.0012638401,0.0012638401,0.0012638401,8366.0,1682840200000.0,-0.0016051434,precursor,17.42,-0.10593031,-0.0023045328,-0.03363291,-0.0055333516,1.0,-0.0016051434,-0.0016051434,Cluster 1
4183,8367,1682842300000.0,17.4,0.0008046965,surge,1,0.0008046965,0.0008046965,0.0008046965,8368.0,1682845500000.0,0.00017527555,precursor,17.44,0.0028420766,-0.00012878119,0.00078701036,-0.00050997926,1.0,0.00017527555,0.00017527555,Cluster 1
4184,8369,1682848400000.0,17.47,0.0034433967,surge,1,0.0034433967,0.0034433967,0.0034433967,8370.0,1682850800000.0,-0.0018862702,precursor,17.48,-0.014390365,0.0005360164,-0.005287527,0.0011766856,4.0,-0.0071636173,-0.02865447,Cluster 1
4185,8371,1682859100000.0,17.39,0.0014398602,surge,1,0.0014398602,0.0014398602,0.0014398602,8372.0,1682862100000.0,0.00017393459,precursor,17.39,0.0051856735,-0.00018548507,0.0017701067,-0.00054793665,2.0,1.4547053e-06,2.9094106e-06,Cluster 1
4186,8373,1682865500000.0,17.41,0.010926257,surge,2,0.018720943,0.037441887,0.037441887,8374.0,1682873300000.0,-0.029596334,precursor,17.71,0.022676019,-0.0011942901,0.008797085,-0.0021627988,1.0,-0.029596334,-0.029596334,Cluster 1
4187,8375,1682875400000.0,17.69,0.043712046,surge,1,0.043712046,0.043712046,0.043712046,8376.0,1682875500000.0,0.00016971523,precursor,17.69,-0.006545171,-1.4405804e-05,-0.0023614138,-5.805461e-05,13.0,-0.0014698207,-0.01910767,Cluster 1
4188,8377,1682876000000.0,17.66,0.00084937713,surge,1,0.00084937713,0.00084937713,0.00084937713,8378.0,1682876000000.0,0.00028302957,precursor,17.68,0.0054917154,-0.0001653842,0.001958192,-0.00047528447,5.0,-0.00011228963,-0.00056144816,Cluster 1
4189,8379,1682876800000.0,17.68,0.0008488004,surge,1,0.0008488004,0.0008488004,0.0008488004,8380.0,1682876900000.0,0.00011312217,precursor,17.69,-0.001979725,-0.0006414766,-0.00076852227,-0.0016768848,7.0,-0.0057753506,-0.040427454,Cluster 1
4190,8381,1682878100000.0,17.59,0.00056879595,surge,2,0.002501875,0.00500375,0.00500375,8382.0,1682878900000.0,-5.6689307e-05,precursor,17.64,0.004663152,0.0014502086,0.0016222746,0.0036298002,3.0,-0.0013044337,-0.003913301,Cluster 1
4191,8383,1682880100000.0,17.61,0.00062477414,surge,1,0.00062477414,0.00062477414,0.00062477414,8384.0,1682880300000.0,-0.0018161825,precursor,17.62,0.0024322302,0.0010758007,0.0008467894,0.002693115,1.0,-0.0018161825,-0.0018161825,Cluster 1
4192,8385,1682880700000.0,17.6,0.0006828845,surge,1,0.0006828845,0.0006828845,0.0006828845,8386.0,1682881200000.0,-0.0007951322,precursor,17.58,-0.007858604,0.0011463225,-0.002796828,0.0030021789,5.0,-0.016193053,-0.08096526,Cluster 1
4193,8387,1682883900000.0,17.36,0.0020230229,surge,1,0.0020230229,0.0020230229,0.0020230229,8388.0,1682884400000.0,-0.0020744966,precursor,17.36,0.0012412337,-0.0004452842,0.0004773301,-0.0011056785,2.0,-0.0115358755,-0.023071751,Cluster 1
4194,8389,1682885800000.0,17.15,0.00087687833,surge,2,0.0030325465,0.006065093,0.006065093,8390.0,1682887000000.0,0.0004655555,precursor,17.19,0.00054359523,0.0008599482,0.00011209825,0.0020952325,1.0,0.0004655555,0.0004655555,Cluster 1
4195,8391,1682888200000.0,17.2,0.0007553417,surge,2,0.0014535211,0.0029070422,0.0029070422,8392.0,1682890600000.0,-0.0012757328,precursor,17.25,0.002147906,0.00020947542,0.0007961383,0.0006159218,1.0,-0.0012757328,-0.0012757328,Cluster 1
4196,8393,1682891600000.0,17.22,0.0012212333,surge,1,0.0012212333,0.0012212333,0.0012212333,8394.0,1682893000000.0,0.00034826357,precursor,17.23,0.010642548,0.00020727834,0.003725342,0.00043696977,5.0,-0.006026507,-0.030132534,Cluster 1
4197,8395,1682899600000.0,17.14,0.001110188,surge,2,0.0038514964,0.0077029928,0.0077029928,8396.0,1682901700000.0,0.00034927693,precursor,17.2,0.00125959,-0.00072785106,0.00032014423,-0.0020238487,5.0,-0.019543502,-0.097717516,Cluster 1
4198,8397,1682907500000.0,16.95,0.005703013,surge,1,0.005703013,0.005703013,0.005703013,8398.0,1682909200000.0,-0.00023491016,precursor,16.96,0.023892855,0.0017945401,0.00865679,0.0042741527,2.0,1.3912362e-06,2.7824724e-06,Cluster 1
4199,8399,1682912700000.0,16.98,0.0005321231,surge,1,0.0005321231,0.0005321231,0.0005321231,8400.0,1682914000000.0,-0.0018271356,precursor,16.93,-0.013473593,0.0011579831,-0.0045121126,0.0033072154,1.0,-0.0018271356,-0.0018271356,Cluster 1
