,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,sum_change,length,surge_targets_met_pct,label,Cluster
3602,-0.0045971304904258,-4.380504053014267e-05,-0.0010066683341927,0.0001451183281848,-0.012641696791642,1,-0.4542873367404786,3,1
3603,0.0044527542645436,0.0007139469726697,0.0007858986894424,0.0032855530140629,-0.0066146370408447,1,0.2878526194588411,7,1
3604,-0.0016263895359349,-0.0012938855127399,0.0030538069144927,-0.000454613634312,-0.006888064980069,1,-1.1467889908257043,2,1
3605,0.0008658508216978,0.0004060972207823,0.0009005259409823,0.0033057981726701,-0.0031047458310585,2,-0.0575373993095397,4,1
3606,-0.038544430635875,-0.0027840287103659,-0.0175220432624101,-0.0138885448860527,-0.0047783320417155,1,-0.2302820955670852,4,1
3607,-0.407003733453719,-0.8369972942947125,-0.4194875320716904,0.1999502462097262,-0.0275383899318975,3,-0.3474232773595757,3,4
3608,0.000211231606136,-0.0004257978725343,8.951852577876451e-05,-0.0022398653304744,1.380021293684308e-07,1,0.0587544065805027,5,1
3609,-0.0053607073577656,-0.0001555792890565,-0.0029712365420488,-0.0007088942297777,0.0006460912667233,6,0.0,4,9
3610,0.0047000917106163,-0.0003095491845805,0.0021210148405013,-0.0013951534932151,-0.0005255544918393,3,0.1173020527859212,5,1
3611,-0.0026085710592119,0.0090180190707489,-0.0020080678906274,0.048495499723409,-0.0016871966469392,1,0.0,4,1
3612,9.6685168188837e-05,0.0006157206001144,8.640722350816699e-05,0.0034185114704887,-0.0024912034241533,2,-0.0580046403712181,4,1
3613,-0.4135363047848067,-0.0145962570299202,-0.1961619105803674,-0.075163094866262,-0.0030559396139029,2,0.2896871378910611,7,1
3614,0.6837696049846655,0.0140270485457735,0.2379992921331822,0.078073015845115,-0.0043426274559089,3,-0.0578368999421515,4,5
3615,-0.007169688466672,-0.0012099639122225,-0.001930536937491,-0.0058106896551297,-0.0035368681754802,2,0.2322880371661016,6,1
3616,-0.0003762802853483,0.0001489870386222,-0.0002908034983426,0.0008852922162712,-0.0020211866663194,2,-0.0578034682081015,4,1
3617,0.0050919942205522,-0.001102596181937,0.0012295645453974,-0.0059701585876803,0.0001747478318478,1,0.2895193977996567,7,1
3618,-0.1374064815651124,-0.0071040327968173,-0.0626760208663301,-0.0370879063701454,-0.0047824699027458,5,-0.3452243958572999,3,9
3619,-0.0043927711884923,0.000475648656604,-0.0011262737189996,0.0022742240128633,-0.0047715089440599,3,0.2301495972382204,6,1
3620,0.0007399299921908,0.0019239007883697,0.0009645497866128,0.0099468301391629,-0.0027715971073532,3,0.057736720554261,5,1
3621,0.0031534528189172,-0.000462122795014,0.0010171195005688,-0.0025750476418562,-0.002018919672849,1,0.1156737998843237,5,1
