,Unnamed: 0,group,time,s_MP,change,type,length,sum_change,s_area,surge_area,p_group,p_time,p_change,p_type,p_MP,p_buyCap,p_askCap,p_totalBidVol,p_totalAskVol,p_length,p_sum_change,p_area,Cluster,efficiency
4987,4986,9973,1688174900000.0,13.05,0.0030725498,surge,3,0.007352097,0.02205629,0.02205629,9974.0,1688176800000.0,-0.0011420161,precursor,13.13,754515.4,10567398.0,267391.1,278993.88,2.0,-0.0011380606,-0.0022761212,Cluster 3,2.63%
4988,4987,9975,1688177900000.0,13.14,0.0016011915,surge,1,0.0016011915,0.0016011915,0.0016011915,9976.0,1688178800000.0,-0.002130551,precursor,13.15,1192824.1,10556019.0,301004.8,278227.97,3.0,-0.0073958714,-0.022187615,Cluster 3,2.63%
4989,4988,9977,1688180600000.0,13.05,0.0009965212,surge,1,0.0009965212,0.0009965212,0.0009965212,9978.0,1688181100000.0,-0.0012248222,precursor,13.06,1203741.0,10545679.0,302109.94,277637.1,4.0,-0.0040622437,-0.016248975,Cluster 3,2.63%
4990,4989,9979,1688183900000.0,13.02,0.0013853258,surge,1,0.0013853258,0.0013853258,0.0013853258,9980.0,1688184400000.0,-0.0016127854,precursor,13.02,1203323.8,10573588.0,302186.34,279861.4,2.0,-0.008072265,-0.01614453,Cluster 3,2.63%
4991,4990,9981,1688185900000.0,12.92,0.0024833698,surge,2,0.005191275,0.01038255,0.01038255,9982.0,1688188200000.0,-0.003003083,precursor,12.95,1215313.5,10587237.0,303384.5,281056.88,3.0,-0.003542849,-0.0106285475,Cluster 3,2.63%
4992,4991,9983,1688190600000.0,12.94,0.0037104446,surge,2,0.0043342556,0.008668511,0.008668511,9984.0,1688193100000.0,-0.0033857408,precursor,12.98,1191191.1,10573230.0,300584.9,279952.12,3.0,-0.0046195337,-0.013858601,Cluster 3,2.63%
4993,4992,9985,1688197100000.0,12.94,0.0009283737,surge,1,0.0009283737,0.0009283737,0.0009283737,9986.0,1688198400000.0,-0.0009264619,precursor,12.95,1236064.6,10552886.0,305802.53,278484.22,3.0,-0.0020070628,-0.0060211886,Cluster 3,2.63%
4994,4993,9987,1688203300000.0,12.94,0.0023221048,surge,2,0.0039448603,0.007889721,0.007889721,9988.0,1688206800000.0,-0.0011553263,precursor,12.93,1243621.6,10548181.0,306472.03,278121.12,4.0,-0.0026841203,-0.010736481,Cluster 3,2.63%
4995,4994,9989,1688212900000.0,12.95,0.0040204045,surge,3,0.009942858,0.029828573,0.029828573,9990.0,1688218600000.0,-0.0013751521,precursor,13.05,1237854.6,10581897.0,305612.53,280470.66,9.0,-0.011833672,-0.10650305,Cluster 3,2.63%
4996,4995,9991,1688234900000.0,12.91,0.00062033464,surge,2,0.0034073726,0.0068147453,0.0068147453,9992.0,1688240500000.0,-0.0011577053,precursor,12.94,1201506.2,10805488.0,303195.1,283510.44,4.0,-0.0017749873,-0.0070999493,Cluster 3,2.63%
4997,4996,9993,1688249400000.0,12.95,0.0012390482,surge,3,0.0037882682,0.011364805,0.011364805,9994.0,1688255300000.0,-0.0011555647,precursor,12.98,1218196.6,10772706.0,304363.72,280883.38,3.0,-0.005708403,-0.017125208,Cluster 3,2.63%
4998,4997,9995,1688263200000.0,12.87,0.16816255,surge,1,0.16816255,0.16816255,0.16816255,9996.0,1688263900000.0,-0.014200767,precursor,12.88,1225394.0,10753292.0,304562.22,279654.47,2.0,-0.014123127,-0.028246254,Cluster 3,2.63%
4999,4998,9997,1688263900000.0,12.89,0.00069887843,surge,1,0.00069887843,0.00069887843,0.00069887843,9998.0,1688263900000.0,0.0,precursor,12.89,1230334.5,10760146.0,304916.28,280166.72,3.0,0.0,0.0,Cluster 3,2.63%
5000,4999,9999,1688264000000.0,12.89,0.0006982157,surge,2,0.0013959502,0.0027919004,0.0027919004,10000.0,1688264100000.0,0.00015503875,precursor,12.91,1220771.0,10867501.0,304153.72,285823.28,7.0,-0.008851026,-0.061957188,Cluster 3,2.63%
5001,5000,10001,1688264400000.0,12.82,0.0021119446,surge,1,0.0021119446,0.0021119446,0.0021119446,10002.0,1688264500000.0,-7.794232e-05,precursor,12.83,1205361.2,10777552.0,303196.4,281567.78,4.0,-0.0021067543,-0.008427017,Cluster 3,2.63%
5002,5001,10003,1688264900000.0,12.79,0.0004691165,surge,4,0.0046054195,0.018421678,0.018421678,10004.0,1688265400000.0,-7.757895e-05,precursor,12.85,1214928.4,10802070.0,303865.22,283421.38,1.0,-7.757895e-05,-7.757895e-05,Cluster 3,2.63%
5003,5002,10005,1688265600000.0,12.87,0.0014007785,surge,1,0.0014007785,0.0014007785,0.0014007785,10006.0,1688265700000.0,0.0003108003,precursor,12.87,1224656.6,10778832.0,304580.6,281563.28,6.0,-0.005916778,-0.035500668,Cluster 3,2.63%
5004,5003,10007,1688267300000.0,12.8,0.00046923885,surge,1,0.00046923885,0.00046923885,0.00046923885,10008.0,1688267500000.0,0.0003125,precursor,12.8,1223198.2,10768967.0,304674.06,280951.53,3.0,-0.00031170718,-0.0009351215,Cluster 3,2.63%
5005,5004,10009,1688268200000.0,12.8,0.0010942997,surge,1,0.0010942997,0.0010942997,0.0010942997,10010.0,1688268400000.0,0.00015655466,precursor,12.81,1231985.5,10810964.0,305326.78,283691.03,3.0,-0.0044511138,-0.013353342,Cluster 3,2.63%
5006,5005,10011,1688269500000.0,12.77,0.0006273895,surge,1,0.0006273895,0.0006273895,0.0006273895,10012.0,1688270000000.0,-0.00015557252,precursor,12.77,1238086.2,10794448.0,305957.22,282427.88,2.0,-0.00031225095,-0.0006245019,Cluster 3,2.63%
5007,5006,10013,1688270800000.0,12.76,0.001724384,surge,4,0.008444272,0.033777088,0.033777088,10014.0,1688274300000.0,-0.0010859887,precursor,12.87,1224632.1,10872427.0,304603.4,287330.9,2.0,-0.0013187863,-0.0026375726,Cluster 3,2.63%
5008,5007,10015,1688276300000.0,12.84,0.0004672291,surge,1,0.0004672291,0.0004672291,0.0004672291,10016.0,1688277100000.0,7.261687e-07,precursor,12.85,1230944.8,10865261.0,305129.84,286801.66,1.0,7.261687e-07,7.261687e-07,Cluster 3,2.63%
5009,5008,10017,1688278100000.0,12.86,0.0007781497,surge,2,0.0019451019,0.0038902038,0.0038902038,10018.0,1688280500000.0,-0.0006980346,precursor,12.88,1214187.4,10869974.0,303758.06,287106.5,3.0,-0.0027955766,-0.00838673,Cluster 3,2.63%
5010,5009,10019,1688282900000.0,12.85,0.000778695,surge,1,0.000778695,0.000778695,0.000778695,10020.0,1688283500000.0,-7.7639466e-05,precursor,12.85,1238955.1,10898434.0,305758.53,289389.94,1.0,-7.7639466e-05,-7.7639466e-05,Cluster 3,2.63%
5011,5010,10021,1688284000000.0,12.87,0.0028010728,surge,2,0.0041982275,0.008396455,0.008396455,10022.0,1688286700000.0,-0.00061943487,precursor,12.93,1240148.5,10872131.0,305617.38,287170.34,2.0,-0.0014710675,-0.002942135,Cluster 3,2.63%
5012,5011,10023,1688288500000.0,12.87,0.0026415605,surge,5,0.010830676,0.05415338,0.05415338,10024.0,1688297400000.0,-0.002376008,precursor,12.99,1219771.0,10851672.0,303733.1,284888.1,4.0,-0.0029123982,-0.011649593,Cluster 3,2.63%
5013,5012,10025,1688301000000.0,12.99,0.0011555059,surge,1,0.0011555059,0.0011555059,0.0011555059,10026.0,1688302300000.0,-0.00023047351,precursor,12.99,1235251.9,10830313.0,304975.12,283238.53,3.0,-0.003308879,-0.009926637,Cluster 3,2.63%
5014,5013,10027,1688305700000.0,12.97,0.002006412,surge,1,0.002006412,0.002006412,0.002006412,10028.0,1688306800000.0,-0.00038420013,precursor,12.99,1234393.1,10810571.0,304921.16,281797.38,1.0,-0.00038420013,-0.00038420013,Cluster 3,2.63%
5015,5014,10029,1688308700000.0,13.0,0.0031603111,surge,2,0.005703006,0.011406012,0.011406012,10030.0,1688312000000.0,-0.003203934,precursor,12.97,1242263.0,10738035.0,305686.94,276191.28,1.0,-0.003203934,-0.003203934,Cluster 3,2.63%
5016,5015,10031,1688314600000.0,13.05,0.003537175,surge,2,0.0049164863,0.009832973,0.009832973,10032.0,1688317100000.0,-0.0031342644,precursor,13.07,1287851.1,10808210.0,308781.34,281169.53,3.0,-0.006961866,-0.020885596,Cluster 3,2.63%
5017,5016,10033,1688324400000.0,13.01,0.0027722546,surge,1,0.0027722546,0.0027722546,0.0027722546,10034.0,1688327400000.0,-0.0003063354,precursor,13.01,1241407.9,10754820.0,305361.5,278159.12,2.0,-0.0010743255,-0.002148651,Cluster 3,2.63%
5018,5017,10035,1688331100000.0,13.04,0.0018453862,surge,3,0.010662728,0.031988185,0.031988185,10036.0,1688339600000.0,-0.0028863791,precursor,13.16,1264924.5,10897836.0,306770.62,279867.8,1.0,-0.0028863791,-0.0028863791,Cluster 3,2.63%
5019,5018,10037,1688342600000.0,13.11,0.001071375,surge,5,0.021140656,0.10570327,0.10570327,10038.0,1688359900000.0,-0.0061973296,precursor,13.33,1307523.1,10947320.0,309345.1,281696.16,3.0,-0.014395146,-0.04318544,Cluster 3,2.63%
5020,5019,10039,1688368700000.0,13.23,0.005685451,surge,2,0.008857088,0.017714176,0.017714176,10040.0,1688377200000.0,-0.0032293082,precursor,13.29,1302828.6,10952484.0,309196.84,282141.7,1.0,-0.0032293082,-0.0032293082,Cluster 3,2.63%
5021,5020,10041,1688380500000.0,13.25,0.0007569331,surge,1,0.0007569331,0.0007569331,0.0007569331,10042.0,1688382700000.0,-0.0036121346,precursor,13.26,1295014.1,10947201.0,308654.16,281785.7,3.0,-0.008593143,-0.025779428,Cluster 3,2.63%
5022,5021,10043,1688393700000.0,13.17,0.00091312284,surge,2,0.008503914,0.017007828,0.017007828,10044.0,1688400400000.0,-0.0061742496,precursor,13.23,1259664.5,10737796.0,305996.66,276555.6,1.0,-0.0061742496,-0.0061742496,Cluster 3,2.63%
5023,5022,10045,1688404100000.0,13.15,0.0005371368,surge,4,0.03920306,0.15681224,0.15681224,10046.0,1688417200000.0,-0.19274741,precursor,13.23,1288574.1,11258508.0,308269.53,282184.7,8.0,-0.19304942,-1.5443953,Cluster 3,2.63%
5024,5023,10047,1688417500000.0,13.23,0.0005295008,surge,1,0.0005295008,0.0005295008,0.0005295008,10048.0,1688417500000.0,-0.0003776435,precursor,13.23,1287950.8,11254313.0,308236.94,281884.1,1.0,-0.0003776435,-0.0003776435,Cluster 3,2.63%
5025,5024,10049,1688417500000.0,13.23,0.0010584297,surge,2,0.0016628877,0.0033257755,0.0033257755,10050.0,1688417600000.0,-0.000981132,precursor,13.24,1273138.6,11270360.0,307086.47,283062.5,1.0,-0.000981132,-0.000981132,Cluster 3,2.63%
5026,5025,10051,1688417700000.0,13.24,0.00083115825,surge,1,0.00083115825,0.00083115825,0.00083115825,10052.0,1688417900000.0,-0.0003772445,precursor,13.25,1292889.1,11264642.0,308573.22,282626.84,5.0,-0.0013587752,-0.006793876,Cluster 3,2.63%
5027,5026,10053,1688418300000.0,13.24,0.0013605442,surge,1,0.0013605442,0.0013605442,0.0013605442,10054.0,1688418500000.0,-0.00022613026,precursor,13.25,1288950.5,11272047.0,308258.25,283172.53,3.0,-0.00052796,-0.0015838802,Cluster 3,2.63%
5028,5027,10055,1688418900000.0,13.25,0.00060422963,surge,1,0.00060422963,0.00060422963,0.00060422963,10056.0,1688419200000.0,-0.0011321325,precursor,13.24,1269706.6,11225103.0,306802.47,281681.2,3.0,-0.00597019,-0.01791057,Cluster 3,2.63%
5029,5028,10057,1688419800000.0,13.17,0.0009873229,surge,1,0.0009873229,0.0009873229,0.0009873229,10058.0,1688420200000.0,-0.00045471732,precursor,13.18,1295380.8,11232385.0,308964.22,282361.47,3.0,-0.00022681167,-0.00068043504,Cluster 3,2.63%
5030,5029,10059,1688421100000.0,13.18,0.0012898331,surge,2,0.0025036202,0.0050072405,0.0050072405,10060.0,1688422000000.0,0.00015162968,precursor,13.21,1283746.9,11232152.0,307983.25,282253.72,2.0,7.621576e-05,0.00015243152,Cluster 3,2.63%
5031,5030,10061,1688422800000.0,13.23,0.0007571167,surge,2,0.0012866175,0.002573235,0.002573235,10062.0,1688424200000.0,-0.0014356733,precursor,13.22,1284713.9,11225219.0,308008.97,281709.56,2.0,-0.0019653458,-0.0039306916,Cluster 3,2.63%
5032,5031,10063,1688425300000.0,13.21,0.0007575186,surge,1,0.0007575186,0.0007575186,0.0007575186,10064.0,1688425900000.0,-0.0011345875,precursor,13.2,1277568.0,11226903.0,307556.6,281870.6,3.0,-0.0023465361,-0.0070396084,Cluster 3,2.63%
5033,5032,10065,1688427200000.0,13.19,0.0009862279,surge,3,0.0040916586,0.012274976,0.012274976,10066.0,1688429000000.0,0.00015368091,precursor,13.27,1309351.6,11184496.0,309814.0,278526.72,2.0,-0.00014564178,-0.00029128356,Cluster 3,2.63%
5034,5033,10067,1688430600000.0,13.25,0.0018135458,surge,1,0.0018135458,0.0018135458,0.0018135458,10068.0,1688431400000.0,-0.0019583413,precursor,13.27,1301894.1,11204482.0,309166.0,280007.84,2.0,-0.005350132,-0.010700264,Cluster 3,2.63%
5035,5034,10069,1688433100000.0,13.21,0.0015164166,surge,2,0.0029569566,0.0059139132,0.0059139132,10070.0,1688434900000.0,-0.002493934,precursor,13.21,1284736.5,11174265.0,308050.94,277925.9,2.0,-0.0021887193,-0.0043774387,Cluster 3,2.63%
5036,5035,10071,1688436900000.0,13.22,0.0011375701,surge,1,0.0011375701,0.0011375701,0.0011375701,10072.0,1688438300000.0,-0.001815832,precursor,13.2,1279479.5,11166944.0,307598.25,277379.38,1.0,-0.001815832,-0.001815832,Cluster 3,2.63%
5037,5036,10073,1688439200000.0,13.2,0.0008342528,surge,4,0.008035476,0.032141905,0.032141905,10074.0,1688444500000.0,-0.0014254657,precursor,13.23,1281783.8,11179211.0,307709.56,278233.4,3.0,-0.004889662,-0.014668986,Cluster 3,2.63%
5038,5037,10075,1688447700000.0,13.24,0.0007567732,surge,2,0.0040798085,0.008159617,0.008159617,10076.0,1688450200000.0,-0.00052461395,precursor,13.3,1319009.5,11165068.0,310300.4,277059.56,1.0,-0.00052461395,-0.00052461395,Cluster 3,2.63%
5039,5038,10077,1688452300000.0,13.3,0.0012845538,surge,1,0.0012845538,0.0012845538,0.0012845538,10078.0,1688453600000.0,-0.002405735,precursor,13.27,1302229.5,11179930.0,309128.94,278224.0,6.0,-0.011469851,-0.068819106,Cluster 3,2.63%
5040,5039,10079,1688461600000.0,13.14,0.002131188,surge,1,0.002131188,0.002131188,0.002131188,10080.0,1688464100000.0,7.967447e-05,precursor,13.16,1296896.6,11170389.0,309076.16,277759.22,1.0,7.967447e-05,7.967447e-05,Cluster 3,2.63%
5041,5040,10081,1688464800000.0,13.2,0.0016716161,surge,1,0.0016716161,0.0016716161,0.0016716161,10082.0,1688466400000.0,-0.00045454563,precursor,13.2,1281686.5,11165520.0,307802.75,277329.53,1.0,-0.00045454563,-0.00045454563,Cluster 3,2.63%
5042,5041,10083,1688468200000.0,13.23,0.0028824133,surge,2,0.0061368393,0.012273679,0.012273679,10084.0,1688473400000.0,2.838986e-07,precursor,13.28,1290445.4,11184412.0,308186.94,278733.12,3.0,-0.0024105995,-0.0072317985,Cluster 3,2.63%
5043,5042,10085,1688478400000.0,13.21,0.0009830131,surge,2,0.007401721,0.014803442,0.014803442,10086.0,1688481600000.0,-0.0016485566,precursor,13.33,1363986.1,11184955.0,313508.3,278653.62,1.0,-0.0016485566,-0.0016485566,Cluster 3,2.63%
5044,5043,10087,1688483300000.0,13.32,0.0009777822,surge,1,0.0009777822,0.0009777822,0.0009777822,10088.0,1688485000000.0,-0.00322609,precursor,13.31,1305472.0,11177345.0,309155.62,278014.78,1.0,-0.00322609,-0.00322609,Cluster 3,2.63%
5045,5044,10089,1688487300000.0,13.26,0.002035626,surge,1,0.002035626,0.002035626,0.002035626,10090.0,1688489600000.0,-0.0013356641,precursor,13.29,1301177.1,11145867.0,308985.5,276073.2,5.0,-0.01772088,-0.088604406,Cluster 3,2.63%
5046,5045,10091,1688501600000.0,13.11,0.003596737,surge,1,0.003596737,0.003596737,0.003596737,10092.0,1688505200000.0,-0.0009895769,precursor,13.1,1260243.6,11159898.0,306494.1,277600.1,6.0,-0.0086301435,-0.05178086,Cluster 3,2.63%
5047,5046,10093,1688518900000.0,12.97,0.0027775657,surge,3,0.0066914638,0.020074392,0.020074392,10094.0,1688533700000.0,-0.0016791,precursor,13.09,1309359.2,11156733.0,310374.8,276551.47,1.0,-0.0016791,-0.0016791,Cluster 3,2.63%
5048,5047,10095,1688537900000.0,13.07,0.0015336814,surge,2,0.0040591233,0.008118247,0.008118247,10096.0,1688544200000.0,-0.00449591,precursor,13.13,1297156.1,11156010.0,309350.2,276378.38,5.0,-0.034574922,-0.17287461,Cluster 3,2.63%
5049,5048,10097,1688566400000.0,12.68,0.0014226164,surge,1,0.0014226164,0.0014226164,0.0014226164,10098.0,1688569800000.0,-0.0067683314,precursor,12.68,1275758.0,11167768.0,309588.25,278221.56,1.0,-0.0067683314,-0.0067683314,Cluster 3,2.63%
5050,5049,10099,1688574000000.0,12.62,0.0025586332,surge,2,0.003671222,0.007342444,0.007342444,10100.0,1688583100000.0,-0.00094749365,precursor,12.65,1275516.1,11137800.0,309699.2,275904.9,2.0,-0.0032391103,-0.0064782207,Cluster 3,2.63%
5051,5050,10101,1688589800000.0,12.65,0.09084001,surge,1,0.09084001,0.09084001,0.09084001,10102.0,1688595700000.0,-0.013246882,precursor,12.7,1280310.6,11132854.0,310439.2,275570.12,6.0,-0.013719074,-0.08231445,Cluster 3,2.63%
5052,5051,10103,1688595900000.0,12.7,0.00047281323,surge,1,0.00047281323,0.00047281323,0.00047281323,10104.0,1688595900000.0,0.0,precursor,12.7,1274047.6,11138965.0,309941.03,276052.03,16.0,-0.0046532536,-0.07445206,Cluster 3,2.63%
5053,5052,10105,1688597300000.0,12.65,0.00055386004,surge,1,0.00055386004,0.00055386004,0.00055386004,10106.0,1688597400000.0,0.00015822785,precursor,12.64,1265753.9,11128243.0,309452.12,275295.03,4.0,-0.0011853953,-0.004741581,Cluster 3,2.63%
5054,5053,10107,1688598200000.0,12.64,0.0015833434,surge,2,0.002453596,0.004907192,0.004907192,10108.0,1688598500000.0,0.0002372162,precursor,12.66,1280415.8,11121783.0,310568.38,274755.56,1.0,0.0002372162,0.0002372162,Cluster 3,2.63%
5055,5054,10109,1688598700000.0,12.68,0.0011056581,surge,2,0.002682821,0.005365642,0.005365642,10110.0,1688599800000.0,0.00023653053,precursor,12.72,1288581.6,11119599.0,311158.94,274454.5,1.0,0.00023653053,0.00023653053,Cluster 3,2.63%
5056,5055,10111,1688600200000.0,12.7,0.000708971,surge,1,0.000708971,0.000708971,0.000708971,10112.0,1688600700000.0,-0.0010999488,precursor,12.73,1274793.8,11131976.0,310015.4,275384.66,5.0,-0.0043296646,-0.021648323,Cluster 3,2.63%
5057,5056,10113,1688602700000.0,12.66,0.0022914286,surge,1,0.0022914286,0.0022914286,0.0022914286,10114.0,1688603500000.0,-0.0022028645,precursor,12.7,1285064.8,11140522.0,310893.12,275857.53,7.0,-0.0070253164,-0.049177215,Cluster 3,2.63%
5058,5057,10115,1688607100000.0,12.61,0.0029373283,surge,4,0.007840891,0.031363565,0.031363565,10116.0,1688609600000.0,-0.002047371,precursor,12.71,1253467.5,11143311.0,308295.9,276068.06,6.0,-0.006308782,-0.037852693,Cluster 3,2.63%
5059,5058,10117,1688614700000.0,12.62,0.000872449,surge,2,0.0013483864,0.0026967728,0.0026967728,10118.0,1688617200000.0,7.992874e-05,precursor,12.64,1280326.8,11212539.0,310661.1,281194.53,3.0,-0.0017397542,-0.0052192626,Cluster 3,2.63%
5060,5059,10119,1688620600000.0,12.64,0.004123084,surge,5,0.021320647,0.106603235,0.106603235,10120.0,1688630100000.0,-0.0014738312,precursor,12.86,1294837.6,11205739.0,311041.75,280070.38,1.0,-0.0014738312,-0.0014738312,Cluster 3,2.63%
5061,5060,10121,1688631900000.0,12.86,0.0014784768,surge,3,0.016508836,0.049526513,0.049526513,10122.0,1688636800000.0,-0.004661638,precursor,13.04,1298437.5,11236887.0,310755.88,282142.34,2.0,-0.008579226,-0.017158452,Cluster 3,2.63%
5062,5061,10123,1688639100000.0,12.96,0.0007730331,surge,2,0.0040912908,0.0081825815,0.0081825815,10124.0,1688642500000.0,-0.002381721,precursor,13.01,1292543.6,11234293.0,310351.22,282007.25,8.0,-0.04895568,-0.39164543,Cluster 3,2.63%
5063,5062,10125,1688655400000.0,12.38,0.0012172456,surge,2,0.018793425,0.03758685,0.03758685,10126.0,1688660100000.0,-0.00077030784,precursor,12.69,1287972.8,11229347.0,312159.34,282277.62,1.0,-0.00077030784,-0.00077030784,Cluster 3,2.63%
5064,5063,10127,1688662200000.0,12.52,0.25099072,surge,1,0.25099072,0.25099072,0.25099072,10128.0,1688663600000.0,-0.22688538,precursor,12.59,1262403.0,11286356.0,310431.94,286980.16,3.0,-0.22736183,-0.68208545,Cluster 3,2.63%
5065,5064,10129,1688663600000.0,12.59,0.0007948494,surge,1,0.0007948494,0.0007948494,0.0007948494,10130.0,1688663800000.0,-0.00015866711,precursor,12.6,1230869.9,11299549.0,307905.66,288017.62,10.0,-0.00055467134,-0.0055467132,Cluster 3,2.63%
5066,5065,10131,1688664100000.0,12.6,0.0012717966,surge,1,0.0012717966,0.0012717966,0.0012717966,10132.0,1688664300000.0,-0.00079339906,precursor,12.6,1254156.8,11292668.0,309758.8,287463.97,4.0,-0.001190098,-0.004760392,Cluster 3,2.63%
5067,5066,10133,1688664800000.0,12.59,0.0013509726,surge,2,0.0022246814,0.004449363,0.004449363,10134.0,1688665200000.0,-0.0011096644,precursor,12.6,1252650.4,11283046.0,309623.06,286660.88,4.0,-0.0021410321,-0.008564129,Cluster 3,2.63%
5068,5067,10135,1688665800000.0,12.61,0.0017479238,surge,4,0.005392498,0.021569991,0.021569991,10136.0,1688667200000.0,-0.00015679139,precursor,12.66,1237380.2,11302144.0,308092.12,287347.03,2.0,-0.0016570822,-0.0033141645,Cluster 3,2.63%
5069,5068,10137,1688668000000.0,12.63,0.0017411327,surge,1,0.0017411327,0.0017411327,0.0017411327,10138.0,1688668600000.0,-0.00094655633,precursor,12.66,1256435.9,11276204.0,309737.56,285301.78,1.0,-0.00094655633,-0.00094655633,Cluster 3,2.63%
5070,5069,10139,1688669100000.0,12.63,0.0005559258,surge,2,0.004823516,0.009647032,0.009647032,10140.0,1688670200000.0,-0.00038862764,precursor,12.71,1263954.1,11312696.0,310172.4,288043.9,2.0,-0.0018838862,-0.0037677723,Cluster 3,2.63%
5071,5070,10141,1688671000000.0,12.69,0.000946869,surge,2,0.0019711116,0.0039422233,0.0039422233,10142.0,1688671900000.0,-0.0032255584,precursor,12.71,1278118.5,11315523.0,311273.22,288279.8,3.0,-0.00472174,-0.01416522,Cluster 3,2.63%
5072,5071,10143,1688673500000.0,12.65,0.00063359964,surge,1,0.00063359964,0.00063359964,0.00063359964,10144.0,1688674000000.0,-0.0010272311,precursor,12.65,1266975.2,11300962.0,310575.0,287266.62,1.0,-0.0010272311,-0.0010272311,Cluster 3,2.63%
5073,5072,10145,1688674900000.0,12.67,0.00095036905,surge,1,0.00095036905,0.00095036905,0.00095036905,10146.0,1688675700000.0,-0.0022913048,precursor,12.64,1267088.0,11291882.0,310620.3,286591.97,2.0,-0.0023699799,-0.0047399597,Cluster 3,2.63%
5074,5073,10147,1688677000000.0,12.66,0.001346629,surge,1,0.001346629,0.001346629,0.001346629,10148.0,1688678000000.0,-0.002687371,precursor,12.62,1259557.6,11286732.0,310074.16,286243.56,3.0,-0.0046686037,-0.014005811,Cluster 3,2.63%
5075,5074,10149,1688680700000.0,12.62,0.0033407244,surge,1,0.0033407244,0.0033407244,0.0033407244,10150.0,1688682000000.0,-0.0011876489,precursor,12.61,1252099.0,11295405.0,309534.34,286968.84,8.0,-0.01712241,-0.13697928,Cluster 3,2.63%
5076,5075,10151,1688691000000.0,12.49,0.004840085,surge,7,0.015310091,0.107170634,0.107170634,10152.0,1688701500000.0,-0.0006315216,precursor,12.6,1241264.5,11257185.0,308584.97,283961.22,3.0,-0.007308759,-0.021926276,Cluster 3,2.63%
5077,5076,10153,1688707400000.0,12.55,0.0050378987,surge,2,0.007188153,0.014376306,0.014376306,10154.0,1688710800000.0,-0.0008727019,precursor,12.61,1270674.9,11283744.0,310866.44,285634.62,1.0,-0.0008727019,-0.0008727019,Cluster 3,2.63%
5078,5077,10155,1688713600000.0,12.59,0.00071567344,surge,1,0.00071567344,0.00071567344,0.00071567344,10156.0,1688715400000.0,-0.003969894,precursor,12.57,1255527.4,11289113.0,309824.53,286138.88,2.0,-0.0054019378,-0.0108038755,Cluster 3,2.63%
5079,5078,10157,1688719300000.0,12.54,0.0015181449,surge,2,0.0066198455,0.013239691,0.013239691,10158.0,1688725000000.0,-0.0011079052,precursor,12.59,1428471.5,11297954.0,344097.9,286800.12,1.0,-0.0011079052,-0.0011079052,Cluster 3,2.63%
5080,5079,10159,1688727500000.0,12.64,0.0024621487,surge,2,0.0039672568,0.0079345135,0.0079345135,10160.0,1688732000000.0,-0.0008666279,precursor,12.63,1431079.0,11308659.0,344167.72,287562.56,1.0,-0.0008666279,-0.0008666279,Cluster 3,2.63%
5081,5080,10161,1688733600000.0,12.67,0.00057009375,surge,1,0.00057009375,0.00057009375,0.00057009375,10162.0,1688735000000.0,-0.0011059071,precursor,12.63,1440248.1,11318445.0,344972.38,288307.8,1.0,-0.0011059071,-0.0011059071,Cluster 3,2.63%
5082,5081,10163,1688737200000.0,12.66,0.004435645,surge,1,0.004435645,0.004435645,0.004435645,10164.0,1688739500000.0,-0.0007821926,precursor,12.67,1435265.5,11316595.0,344402.72,288027.12,1.0,-0.0007821926,-0.0007821926,Cluster 3,2.63%
5083,5082,10165,1688741300000.0,12.72,0.0021309562,surge,1,0.0021309562,0.0021309562,0.0021309562,10166.0,1688743800000.0,-0.0014943286,precursor,12.68,1421627.2,11331636.0,343220.3,289210.28,2.0,-0.0014150295,-0.002830059,Cluster 3,2.63%
5084,5083,10167,1688747900000.0,12.71,0.34166425,surge,2,0.3588143,0.7176286,0.7176286,10168.0,1688749000000.0,-0.00039401103,precursor,12.68,1414885.9,11339358.0,342687.03,290000.62,3.0,-0.00031514667,-0.00094544,Cluster 3,2.63%
5085,5084,10169,1688749100000.0,12.69,0.00055211264,surge,1,0.00055211264,0.00055211264,0.00055211264,10170.0,1688749100000.0,-0.00039401103,precursor,12.68,1416869.5,11342855.0,342842.53,290276.03,13.0,-0.001417012,-0.018421154,Cluster 3,2.63%
5086,5085,10171,1688750000000.0,12.68,0.0008681926,surge,1,0.0008681926,0.0008681926,0.0008681926,10172.0,1688750300000.0,0.00023702848,precursor,12.68,1417359.2,11336813.0,342879.78,289800.34,3.0,-0.001813009,-0.005439027,Cluster 3,2.63%
5087,5086,10173,1688750800000.0,12.67,0.0011853963,surge,2,0.0022113177,0.0044226353,0.0044226353,10174.0,1688751000000.0,-0.00047281323,precursor,12.68,1392124.5,11333625.0,340900.9,289544.28,1.0,-0.00047281323,-0.00047281323,Cluster 3,2.63%
5088,5087,10175,1688751300000.0,12.69,0.0005522371,surge,2,0.0014193722,0.0028387443,0.0028387443,10176.0,1688751800000.0,-0.0009448198,precursor,12.69,1429091.5,11351298.0,343783.06,290917.03,4.0,-0.0017323445,-0.006929378,Cluster 3,2.63%
5089,5088,10177,1688752800000.0,12.68,0.0011834633,surge,1,0.0011834633,0.0011834633,0.0011834633,10178.0,1688753300000.0,-0.00047244094,precursor,12.68,1405939.1,11343220.0,341984.4,290298.8,7.0,-0.006552281,-0.045865968,Cluster 3,2.63%
